thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
126,0,126,j,1.4383611,None,,,,,126,0,126,0,568.1432667,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.1344614,568.1432667,571.3564279,571.3564279,569.8899812,573.2825782,j,1.4383611,None,0,image2,5,image1,image2,"['low', 'high', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
127,0,127,j,0.4756956,None,,,,,127,0,127,0,573.3366579,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.3271232,573.3366579,575.2729352,575.2729352,574.7734542,577.7541233,j,0.4756956,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
128,0,128,f,0.4458784,None,,,,,128,0,128,0,577.8739741,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.8637908,577.8739741,579.7896965,579.7896965,579.3235564,582.403659,f,0.4458784,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
129,0,129,f,0.4110512,None,,,,,129,0,129,0,582.4566943,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.4471744,582.4566943,584.1894502,584.1894502,583.7572084,586.9347899,f,0.4110512,None,0,image1,2,image1,image2,"['high', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
130,0,130,f,0.5648321,None,,,,,130,0,130,0,586.9864492,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.9772605,586.9864492,589.5061615,589.5061615,588.923225,591.1502469,f,0.5648321,None,0,image2,1,image1,image2,"['high', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
131,0,131,f,0.4978444,None,,,,,131,0,131,0,591.2030929,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.1936789,591.2030929,593.3728574,593.3728574,592.8564081,596.3250346,f,0.4978444,None,0,image2,0,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
132,0,132,j,0.5614597,None,,,,,132,0,132,0,596.4451884,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4357666,596.4451884,598.9896487,598.9896487,598.4061321,600.4756556,j,0.5614597,None,0,image2,-1,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
133,0,133,f,0.5078347,None,,,,,133,0,133,0,600.5279201,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.5189131,600.5279201,603.0895265,603.0895265,602.5563422,605.8301679,f,0.5078347,None,10,image2,-2,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
134,0,134,f,0.5182989,None,,,,,134,0,134,0,605.8820497,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.8731506,605.8820497,607.8562028,607.8562028,607.3063393,609.3311685,f,0.5182989,None,10,image2,-3,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
135,0,135,f,0.56823,None,,,,,135,0,135,0,609.3825931,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.3737387,609.3825931,611.0561616,611.0561616,610.4561564,613.3937149,f,0.56823,None,10,image2,-4,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
136,0,136,j,0.5913624,None,,,,,136,0,136,0,613.4456078,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4367996,613.4456078,615.5061586,615.5061586,614.8896328,617.5637095,j,0.5913624,None,10,image2,-5,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
137,0,137,j,0.4552879,None,,,,,137,0,137,0,617.6809165,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.6721001,617.6809165,619.9729977,619.9729977,619.4899966,621.5717449,j,0.4552879,None,0,image2,-6,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
138,0,138,f,0.5348178,None,,,,,138,0,138,0,621.6235242,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.6148422,621.6235242,624.0728458,624.0728458,623.5062367,626.3667105,f,0.5348178,None,0,image2,-7,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
139,0,139,f,0.4066017,None,,,,,139,0,139,0,626.4188629,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.409236,626.4188629,628.1729877,628.1729877,627.7396225,630.762508,f,0.4066017,None,10,image1,-8,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
140,0,140,f,0.4772792,None,,,,,140,0,140,0,630.8135026,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.8046467,630.8135026,632.2229597,632.2229597,631.7232461,634.7609693,f,0.4772792,None,10,image1,-9,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
141,0,141,j,0.4836123,None,,,,,141,0,141,0,634.8837796,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8721832,634.8837796,636.9073525,636.9073525,636.4060998,639.4875355,j,0.4836123,None,10,image1,-10,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
142,0,142,f,0.5585487,None,,,,,142,0,142,0,639.5394821,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.5295213,639.5394821,641.4736237,641.4736237,640.8896448,643.7668577,f,0.5585487,None,10,image1,-11,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
143,0,143,f,0.5220359,None,,,,,143,0,143,0,643.818704,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.8097065,643.818704,645.3562957,645.3562957,644.8061486,648.2208661,f,0.5220359,None,10,image1,13,image2,image1,[],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
144,0,144,j,0.4249257,None,,,,,144,0,144,0,648.2724907,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.262773,648.2724907,,649.2899004,648.8397982,652.105187,j,0.4249257,None,10,image1,12,image2,image1,['low'],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
145,0,145,j,0.4266618,None,,,,,145,0,145,0,652.1578319,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.1491189,652.1578319,653.8561994,653.8561994,653.406282,655.4414791,j,0.4266618,None,10,image1,11,image2,image1,"['low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
146,0,146,j,1.0905166,None,,,,,146,0,146,0,655.5611196,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.5521539,655.5611196,657.5063599,657.5063599,656.3896596,659.5196905,j,1.0905166,None,0,image1,10,image2,image1,"['low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
147,0,147,f,0.390415,None,,,,,147,0,147,0,659.5706192,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5618317,659.5706192,661.7230835,661.7230835,661.3062178,664.64385,f,0.390415,None,0,image2,9,image2,image1,"['low', 'low', 'low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
148,0,148,f,0.7703114,None,,,,,148,0,148,0,664.6956753,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.6862852,664.6956753,666.1898389,666.1898389,665.3899196,668.2695189,f,0.7703114,None,0,image1,8,image2,image1,"['low', 'low', 'low', 'high', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
149,0,149,f,0.5204836,None,,,,,149,0,149,0,668.3201373,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.3111209,668.3201373,669.5737804,669.5737804,669.0234189,671.6957719,f,0.5204836,None,0,image1,7,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
150,0,150,j,0.3727973,None,,,,,150,0,150,0,671.7471773,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.7382469,671.7471773,673.3395805,673.3395805,672.940081,676.1867689,j,0.3727973,None,10,image1,6,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
151,0,151,j,0.4281729,None,,,,,151,0,151,0,676.3078589,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.2975449,676.3078589,678.6062488,678.6062488,678.1566273,680.5717432,j,0.4281729,None,0,image1,5,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
152,0,152,j,0.7248402,None,,,,,152,0,152,0,680.6234433,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.6140534,680.6234433,682.5064983,682.5064983,681.7565582,684.392042,j,0.7248402,None,10,image2,4,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
153,0,153,j,0.6315343,None,,,,,153,0,153,0,684.4461525,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.4339832,684.4461525,685.6896177,685.6896177,685.0402943,688.2884589,j,0.6315343,None,10,image2,3,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
154,0,154,j,0.5985548,None,,,,,154,0,154,0,688.3400357,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3313443,688.3400357,690.5231631,690.5231631,689.9062607,692.4200182,j,0.5985548,None,0,image2,2,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
155,0,155,j,0.5867213,None,,,,,155,0,155,0,692.5405395,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.5318378,692.5405395,694.2064909,694.2064909,693.5900034,695.8300348,j,0.5867213,None,0,image1,1,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
156,0,156,f,1.4378702,None,,,,,156,0,156,0,695.8849588,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.8748816,695.8849588,698.5735699,698.5735699,697.1064999,701.0773701,f,1.4378702,None,10,image2,0,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
157,0,157,j,0.4072872,None,,,,,157,0,157,0,701.1299903,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1205422,701.1299903,,702.3065331,701.8730637,704.513766,j,0.4072872,None,0,image2,4,image1,image2,[],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
158,0,158,j,0.5544327,None,,,,,158,0,158,0,704.5656597,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.5572308,704.5656597,706.173425,706.173425,705.5898182,707.688218,j,0.5544327,None,0,image2,3,image1,image2,['low'],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
159,0,159,j,0.4001951,None,,,,,159,0,159,0,707.7395268,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.7308059,707.7395268,709.0734618,709.0734618,708.6567592,710.8089577,j,0.4001951,None,0,image2,2,image1,image2,"['low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
160,0,160,j,0.384238,None,,,,,160,0,160,0,710.9292536,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.9204556,710.9292536,712.2729149,712.2729149,711.8570756,713.9828141,j,0.384238,None,0,image2,1,image1,image2,"['low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
161,0,161,j,0.2672206,None,,,,,161,0,161,0,714.035049,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.0257849,714.035049,716.07329,716.07329,715.7736847,718.8030653,j,0.2672206,None,10,image1,0,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
162,0,162,j,0.4320758,None,,,,,162,0,162,0,718.8540032,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.8450829,718.8540032,,719.923243,719.473069,722.0810951,j,0.4320758,None,10,image1,-1,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
163,0,163,j,0.4904775,None,,,,,163,0,163,0,722.1328106,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.1237992,722.1328106,723.9405013,723.9405013,723.423142,725.9524822,j,0.4904775,None,0,image2,-2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
164,0,164,j,0.617415,None,,,,,164,0,164,0,726.0745829,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0654219,726.0745829,728.6406207,728.6406207,728.0062199,731.396852,j,0.617415,None,10,image1,-3,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
165,0,165,f,0.5797929,None,,,,,165,0,165,0,731.447428,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.4384001,731.447428,733.5564845,733.5564845,732.956378,736.4383717,f,0.5797929,None,0,image1,-4,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
166,0,166,f,0.5849644,None,,,,,166,0,166,0,736.4907705,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.481561,736.4907705,738.6575007,738.6575007,738.056159,740.7028774,f,0.5849644,None,0,image2,-5,image1,image2,"['high', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
167,0,167,j,0.3157867,None,,,,,167,0,167,0,740.7551045,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.7457541,740.7551045,742.8896633,742.8896633,742.5562382,745.1919417,j,0.3157867,None,10,image2,-6,image1,image2,"['high', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
168,0,168,f,0.6602739,None,,,,,168,0,168,0,745.2441083,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.2352279,745.2441083,747.6396099,747.6396099,746.9565828,749.9001273,f,0.6602739,None,0,image2,-7,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
169,0,169,j,0.4903817,None,,,,,169,0,169,0,750.0230172,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0122657,750.0230172,751.7063557,751.7063557,751.1898998,754.5211225,j,0.4903817,None,10,image2,-8,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
170,0,170,f,0.4672813,None,,,,,170,0,170,0,754.5723594,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5627386,754.5723594,756.6571085,756.6571085,756.1570766,759.3479804,f,0.4672813,None,0,image2,-9,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
171,0,171,j,0.6729491,None,,,,,171,0,171,0,759.4017885,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.3900842,759.4017885,760.9229182,760.9229182,760.2236534,763.2708162,j,0.6729491,None,10,image1,-10,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
172,0,172,f,0.5522509,None,,,,,172,0,172,0,763.3218432,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.3129133,763.3218432,765.4231422,765.4231422,764.8398973,768.2110277,f,0.5522509,None,10,image1,-11,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
173,0,173,j,0.5756051,None,,,,,173,0,173,0,768.3330579,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.3242125,768.3330579,770.2397418,770.2397418,769.6399279,771.8899906,j,0.5756051,None,0,image1,-12,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
174,0,174,j,0.6722147,None,,,,,174,0,174,0,771.9415534,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.9321033,771.9415534,774.1399635,774.1399635,773.4397618,777.0202907,j,0.6722147,None,0,image2,-13,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
175,0,175,f,0.8956008,None,,,,,175,0,175,0,777.072582,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0633223,777.072582,778.5921768,778.5921768,777.6731859,780.2540619,f,0.8956008,None,0,image1,-14,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
176,0,176,j,0.3879767,None,,,,,176,0,176,0,780.3051292,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.2953234,780.3051292,782.5396067,782.5396067,782.1238977,785.4074523,j,0.3879767,None,10,image1,7,image2,image1,[],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
177,0,177,f,0.4856251,None,,,,,177,0,177,0,785.4599803,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4512022,785.4599803,787.8234989,787.8234989,787.3064754,790.3507186,f,0.4856251,None,10,image1,6,image2,image1,['low'],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
178,0,178,f,0.7003047,None,,,,,178,0,178,0,790.4717529,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.4623862,790.4717529,792.4564342,792.4564342,791.7395951,795.0964993,f,0.7003047,None,10,image2,5,image2,image1,"['low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
179,0,179,j,0.4910527,None,,,,,179,0,179,0,795.1478759,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.138806,795.1478759,796.4898139,796.4898139,795.9733624,798.9422593,j,0.4910527,None,0,image1,4,image2,image1,"['low', 'high', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
180,0,180,j,0.4905818,None,,,,,180,0,180,0,798.9944669,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.9843255,798.9944669,801.1235634,801.1235634,800.6066161,802.7258723,j,0.4905818,None,0,image2,3,image2,image1,"['low', 'high', 'low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
