thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.004668300040066242,0.02585239987820387,0.02585239987820387,0.7729215994477272,space,0.7303913999348879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
,,,,,,,,,,,,,,,,,,,,,,,0.7859312994405627,0.7859312994405627,space,1.1152900997549295,None,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
9,0,9,,,,9,0,9,0,,,,,1.9287473000586033,,,,,,,,,,,,,,1.9143960997462273,1.9287473000586033,1.9287473000586033,3.395768699236214,space,1.4526717001572251,None,,,,,,,,,,,,,,,,,,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
0,0,0,f,0.3224402004852891,None,,,,,0,0,0,0,3.5136126996949315,,,,,,,,,,,,,,,,,,,,,3.500390499830246,3.5136126996949315,4.960849499329925,4.610885499976575,4.960849499329925,7.417033599689603,f,0.3224402004852891,None,0,image2,8,image1,image2,['low'],0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
0,0,0,j,0.339695299975574,None,,,,,0,0,0,0,7.467982899397612,,,,,,,,,,,,,,,,,,,,,7.458894299343228,7.467982899397612,8.710557399317622,8.344832099974155,8.710557399317622,10.769526199437678,j,0.339695299975574,None,10,image1,7,image1,image2,"['low', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
1,0,1,f,0.3615274000912905,None,,,,,1,0,1,0,10.819708799943328,,,,,,,,,,,,,,,,,,,,,10.810637599788606,10.819708799943328,12.977346299216151,12.594628700055182,12.977346299216151,15.86876229941845,f,0.3615274000912905,None,0,image1,6,image1,image2,"['low', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
2,0,2,f,0.45977799966931343,None,,,,,2,0,2,0,15.918559299781919,,,,,,,,,,,,,,,,,,,,,15.910075400024652,15.918559299781919,17.37734549958259,16.897207899950445,17.37734549958259,19.057596299797297,f,0.45977799966931343,None,10,image1,5,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
3,0,3,f,0.44880619924515486,None,,,,,3,0,3,0,19.1652496997267,,,,,,,,,,,,,,,,,,,,,19.156349099241197,19.1652496997267,21.32812639977783,20.860793699510396,21.32812639977783,24.212197300046682,f,0.44880619924515486,None,0,image2,4,image1,image2,"['low', 'high', 'high', 'high', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
4,0,4,f,0.6251181997358799,None,,,,,4,0,4,0,24.263669699430466,,,,,,,,,,,,,,,,,,,,,24.254945599474013,24.263669699430466,25.47737109940499,24.827303699217737,,28.31582590006292,f,0.6251181997358799,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
5,0,5,f,0.3393232002854347,None,,,,,5,0,5,0,28.366261899471283,,,,,,,,,,,,,,,,,,,,,28.35743589978665,28.366261899471283,30.527856200002134,30.161183199845254,30.527856200002134,32.11141929961741,f,0.3393232002854347,None,0,image1,2,image1,image2,"['high', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
6,0,6,f,0.5875078001990914,None,,,,,6,0,6,0,32.1622919999063,,,,,,,,,,,,,,,,,,,,,32.1536604994908,32.1622919999063,33.39401499927044,32.777288399636745,,35.94466649927199,f,0.5875078001990914,None,0,image2,1,image1,image2,"['high', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
7,0,7,j,0.3859665999189019,None,,,,,7,0,7,0,35.99639819934964,,,,,,,,,,,,,,,,,,,,,35.98747219983488,35.99639819934964,37.62740710005164,37.21141859982163,37.62740710005164,39.470361799933016,j,0.3859665999189019,None,0,image1,0,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
8,0,8,j,0.3987815994769335,None,,,,,8,0,8,0,39.57835639920086,,,,,,,,,,,,,,,,,,,,,39.56817969959229,39.57835639920086,41.71058289986104,41.29395779967308,41.71058289986104,43.28145239967853,j,0.3987815994769335,None,10,image1,-1,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
9,0,9,j,0.4215541994199157,None,,,,,9,0,9,0,43.33347130008042,,,,,,,,,,,,,,,,,,,,,43.323929999955,43.33347130008042,44.36084869969636,43.91079190000892,,46.02617709990591,j,0.4215541994199157,None,10,image1,10,image2,image1,[],0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
10,0,10,f,0.48812919948250055,None,,,,,10,0,10,0,46.07731409929693,,,,,,,,,,,,,,,,,,,,,46.068385599181056,46.07731409929693,47.3440955998376,46.82819180004299,47.3440955998376,50.239201999269426,f,0.48812919948250055,None,0,image1,9,image2,image1,['low'],0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
11,0,11,j,0.3322096997871995,None,,,,,11,0,11,0,50.28978389967233,,,,,,,,,,,,,,,,,,,,,50.280580999329686,50.28978389967233,51.89436300005764,51.54424229916185,51.89436300005764,54.507451799698174,j,0.3322096997871995,None,0,image2,8,image2,image1,"['low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
12,0,12,f,0.358703900128603,None,,,,,12,0,12,0,54.6150225000456,,,,,,,,,,,,,,,,,,,,,54.606380799785256,54.6150225000456,56.0772946998477,55.69402729999274,56.0772946998477,57.84025059919804,f,0.358703900128603,None,10,image2,7,image2,image1,"['low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
13,0,13,j,0.4148257998749614,None,,,,,13,0,13,0,57.890907099470496,,,,,,,,,,,,,,,,,,,,,57.882038299925625,57.890907099470496,59.310673399828374,58.877738199196756,59.310673399828374,61.741034999489784,j,0.4148257998749614,None,0,image1,6,image2,image1,"['low', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
14,0,14,f,0.28260819986462593,None,,,,,14,0,14,0,61.79313249979168,,,,,,,,,,,,,,,,,,,,,61.783302599564195,61.79313249979168,63.4939730996266,63.19462079927325,63.4939730996266,65.11826079990715,f,0.28260819986462593,None,0,image1,5,image2,image1,"['low', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
15,0,15,f,0.49955799989402294,None,,,,,15,0,15,0,65.16946879960597,,,,,,,,,,,,,,,,,,,,,65.15963179990649,65.16946879960597,66.67762129940093,66.16137019917369,66.67762129940093,68.21985149942338,f,0.49955799989402294,None,0,image2,4,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
16,0,16,f,0.46980949956923723,None,,,,,16,0,16,0,68.27218909934163,,,,,,,,,,,,,,,,,,,,,68.26272859983146,68.27218909934163,70.59402809944004,70.09429339971393,70.59402809944004,72.81318899989128,f,0.46980949956923723,None,10,image1,3,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
17,0,17,j,0.4230886995792389,None,,,,,17,0,17,0,72.92093059979379,,,,,,,,,,,,,,,,,,,,,72.9107375992462,72.92093059979379,75.31073640007526,74.86111849918962,75.31073640007526,77.81470569968224,j,0.4230886995792389,None,10,image2,2,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
18,0,18,f,0.38526180014014244,None,,,,,18,0,18,0,77.86576079949737,,,,,,,,,,,,,,,,,,,,,77.85699909925461,77.86576079949737,79.81074499990791,79.39470830000937,79.81074499990791,82.53989219944924,f,0.38526180014014244,None,10,image1,1,image2,image1,"['low', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
19,0,19,f,0.39712789934128523,None,,,,,19,0,19,0,82.59216339979321,,,,,,,,,,,,,,,,,,,,,82.58333189971745,82.59216339979321,84.37740809936076,83.96105149947107,84.37740809936076,86.4495238000527,f,0.39712789934128523,None,10,image1,0,image2,image1,"['low', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
20,0,20,f,0.49378779996186495,None,,,,,20,0,20,0,86.50072069931775,,,,,,,,,,,,,,,,,,,,,86.49199259933084,86.50072069931775,88.61173349991441,88.09459889959544,88.61173349991441,90.68745009973645,f,0.49378779996186495,None,10,image2,-1,image2,image1,"['high', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
21,0,21,j,0.5203039003536105,None,,,,,21,0,21,0,90.79600489977747,,,,,,,,,,,,,,,,,,,,,90.78723219968379,90.79600489977747,91.99405589979142,91.44402309972793,,93.49751779995859,j,0.5203039003536105,None,10,image2,-2,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
22,0,22,f,0.3499509999528527,None,,,,,22,0,22,0,93.54911619983613,,,,,,,,,,,,,,,,,,,,,93.5397076997906,93.54911619983613,94.87741049937904,94.51073489990085,94.87741049937904,96.46935639996082,f,0.3499509999528527,None,10,image2,-3,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
23,0,23,j,0.3258142005652189,None,,,,,23,0,23,0,96.52124789915979,,,,,,,,,,,,,,,,,,,,,96.51196309924126,96.52124789915979,98.44406529981643,98.0940266000107,98.44406529981643,100.69999489933252,j,0.3258142005652189,None,10,image2,-4,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
24,0,24,j,0.3618903998285532,None,,,,,24,0,24,0,100.75190699938685,,,,,,,,,,,,,,,,,,,,,100.74327869992703,100.75190699938685,101.79406300000846,101.41078299935907,,103.29132959991693,j,0.3618903998285532,None,10,image2,14,image1,image2,[],0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
25,0,25,f,0.3307340005412698,None,,,,,25,0,25,0,103.34155659936368,,,,,,,,,,,,,,,,,,,,,103.33268889971077,103.34155659936368,105.49408899992704,105.14586319960654,105.49408899992704,107.94423419982195,f,0.3307340005412698,None,0,image2,13,image1,image2,['low'],0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
26,0,26,j,0.31609739921987057,None,,,,,26,0,26,0,108.05160139966756,,,,,,,,,,,,,,,,,,,,,108.04287219978869,108.05160139966756,109.29408769961447,108.96125189960003,109.29408769961447,111.11576939933002,j,0.31609739921987057,None,10,image1,12,image1,image2,"['low', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
27,0,27,f,0.35140099935233593,None,,,,,27,0,27,0,111.16657499969006,,,,,,,,,,,,,,,,,,,,,111.15768739953637,111.16657499969006,113.06080009974539,112.67747659981251,113.06080009974539,115.74438269995153,f,0.35140099935233593,None,0,image1,11,image1,image2,"['low', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
28,0,28,j,0.41532399971038103,None,,,,,28,0,28,0,115.79594349954277,,,,,,,,,,,,,,,,,,,,,115.78601349983364,115.79594349954277,117.0945932995528,116.66082439944148,117.0945932995528,119.03426419943571,j,0.41532399971038103,None,0,image1,10,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
29,0,29,f,0.365191999822855,None,,,,,29,0,29,0,119.08518559951335,,,,,,,,,,,,,,,,,,,,,119.07667749933898,119.08518559951335,120.7273877998814,120.34407870005816,120.7273877998814,122.2496368996799,f,0.365191999822855,None,0,image2,9,image1,image2,"['low', 'high', 'high', 'high', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
30,0,30,f,0.3964758003130555,None,,,,,30,0,30,0,122.36019209958613,,,,,,,,,,,,,,,,,,,,,122.35075499955565,122.36019209958613,123.56155340000987,123.1440707994625,,126.23194379918277,f,0.3964758003130555,None,10,image2,8,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
31,0,31,j,0.3917242996394634,None,,,,,31,0,31,0,126.28259159997106,,,,,,,,,,,,,,,,,,,,,126.27395789977163,126.28259159997106,127.27747000008821,126.86076959967613,,130.09668049961329,j,0.3917242996394634,None,0,image2,7,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
32,0,32,f,0.36987810023128986,None,,,,,32,0,32,0,130.14766399934888,,,,,,,,,,,,,,,,,,,,,130.13861109968275,130.14766399934888,131.3947606999427,130.994151099585,131.3947606999427,133.5718816993758,f,0.36987810023128986,None,10,image1,6,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
33,0,33,j,1.5947932004928589,None,,,,,33,0,33,0,133.6239474993199,,,,,,,,,,,,,,,,,,,,,133.61460619978607,133.6239474993199,136.1943375999108,134.57743619941175,136.1943375999108,137.82714289985597,j,1.5947932004928589,None,10,image1,5,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
34,0,34,f,0.528919699601829,None,,,,,34,0,34,0,137.87843379937112,,,,,,,,,,,,,,,,,,,,,137.86899419967085,137.87843379937112,139.1940588997677,138.6441505998373,139.1940588997677,141.37026409991086,f,0.528919699601829,None,10,image1,4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
35,0,35,f,0.4289458002895117,None,,,,,35,0,35,0,141.42158229928464,,,,,,,,,,,,,,,,,,,,,141.41273519955575,141.42158229928464,142.97761289961636,142.52776880003512,142.97761289961636,145.403141499497,f,0.4289458002895117,None,10,image1,3,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
36,0,36,f,0.31662769988179207,None,,,,,36,0,36,0,145.45388409961015,,,,,,,,,,,,,,,,,,,,,145.44405639916658,145.45388409961015,146.71072379965335,146.37763249967247,146.71072379965335,149.39845709968358,f,0.31662769988179207,None,0,image1,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
37,0,37,j,0.38833179976791143,None,,,,,37,0,37,0,149.4496378991753,,,,,,,,,,,,,,,,,,,,,149.44065149966627,149.4496378991753,151.56083339918405,151.1443085996434,151.56083339918405,154.3540509995073,j,0.38833179976791143,None,0,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
38,0,38,j,0.38669770024716854,None,,,,,38,0,38,0,154.40443449933082,,,,,,,,,,,,,,,,,,,,,154.39578359946609,154.40443449933082,156.4109013993293,155.99406769964844,156.4109013993293,159.11467929929495,j,0.38669770024716854,None,10,image2,7,image2,image1,['high'],0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
39,0,39,f,0.49268839973956347,None,,,,,39,0,39,0,159.22459989972413,,,,,,,,,,,,,,,,,,,,,159.21541439928114,159.22459989972413,160.67778219934553,160.16075919941068,160.67778219934553,162.82910059951246,f,0.49268839973956347,None,10,image2,6,image2,image1,"['high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
40,0,40,f,0.44206929951906204,None,,,,,40,0,40,0,162.8799822991714,,,,,,,,,,,,,,,,,,,,,162.8712772000581,162.8799822991714,164.66156269982457,164.19409499969333,164.66156269982457,167.07426359970123,f,0.44206929951906204,None,10,image2,5,image2,image1,"['high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
41,0,41,j,0.47758099995553493,None,,,,,41,0,41,0,167.12539089936763,,,,,,,,,,,,,,,,,,,,,167.11633069999516,167.12539089936763,169.4109952999279,168.91095749940723,169.4109952999279,171.14438519999385,j,0.47758099995553493,None,10,image1,4,image2,image1,"['high', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
42,0,42,j,0.3859112001955509,None,,,,,42,0,42,0,171.19552839919925,,,,,,,,,,,,,,,,,,,,,171.18575739953667,171.19552839919925,173.62770160008222,173.21162009984255,173.62770160008222,175.09889789950103,j,0.3859112001955509,None,0,image1,3,image2,image1,"['high', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
43,0,43,j,0.6149383001029491,None,,,,,43,0,43,0,175.21093869954348,,,,,,,,,,,,,,,,,,,,,175.20202919933945,175.21093869954348,176.76076709944755,176.1274403994903,176.76076709944755,178.89617379941046,j,0.6149383001029491,None,10,image2,2,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
