thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
170,0,170,f,0.5402006000003894,None,,,,,170,0,170,0,732.9943346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.9860073000018,732.9943346,734.2659906000008,733.6996248000032,734.2659906000008,736.6078842000024,f,0.5402006000003894,None,0,image1,-29,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
171,0,171,f,0.35615279999910854,None,,,,,171,0,171,0,736.6608123000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.6524856000033,736.6608123000005,738.916219900002,738.5328853999999,738.916219900002,740.4272329000014,f,0.35615279999910854,None,10,image2,-30,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
172,0,172,f,0.5046952000011515,None,,,,,172,0,172,0,740.479196100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.4709666000017,740.479196100001,742.9327795999998,742.3996215000006,742.9327795999998,745.8850928000029,f,0.5046952000011515,None,0,image2,1,image1,image2,[],0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
173,0,173,f,0.32791269999870565,None,,,,,173,0,173,0,745.9332426000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.9246313000003,745.9332426000001,747.1996376000025,746.8494099000018,747.1996376000025,748.7785122000023,f,0.32791269999870565,None,10,image2,0,image1,image2,['low'],0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
174,0,174,f,0.41828000000168686,None,,,,,174,0,174,0,748.8928344000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.8847016,748.8928344000014,750.6328128000023,750.1828912000019,750.6328128000023,753.5539046000013,f,0.41828000000168686,None,0,image2,-1,image1,image2,"['low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
175,0,175,f,0.3155484000017168,None,,,,,175,0,175,0,753.6080683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.5996150999999,753.6080683,755.6662939000016,755.3328419000027,755.6662939000016,758.0071652000006,f,0.3155484000017168,None,0,image1,-2,image1,image2,"['low', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
176,0,176,f,0.6018474000011338,None,,,,,176,0,176,0,758.0618018000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0533650000034,758.0618018000023,760.4328158000026,759.7995913000013,760.4328158000026,762.2057945000015,f,0.6018474000011338,None,10,image1,-3,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
177,0,177,f,0.7233825999974215,None,,,,,177,0,177,0,762.2641199000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.2557203000033,762.2641199000027,763.882910700002,763.133000400001,763.882910700002,765.5775420999998,f,0.7233825999974215,None,0,image1,-4,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
178,0,178,f,0.41078229999766336,None,,,,,178,0,178,0,765.6259377000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.6174890000002,765.6259377000024,767.1995692000019,766.7662860000019,767.1995692000019,770.1657578000013,f,0.41078229999766336,None,0,image1,-5,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
179,0,179,j,0.30460690000109025,None,,,,,179,0,179,0,770.2813903000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.2729508000011,770.2813903000024,772.3329052000008,771.9996789000033,772.3329052000008,774.6266433000019,j,0.30460690000109025,None,0,image2,-6,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
180,0,180,j,0.2689583000028506,None,,,,,180,0,180,0,774.6833667000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.6746798000022,774.6833667000028,775.7997542000012,775.4996445000033,,778.0949833000013,j,0.2689583000028506,None,0,image2,-7,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
181,0,181,f,0.37823800000114716,None,,,,,181,0,181,0,778.1497786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.1407494000014,778.1497786,779.182937900001,778.7829240000028,,780.8965018000017,f,0.37823800000114716,None,0,image2,-8,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
182,0,182,j,0.6483489999991434,None,,,,,182,0,182,0,780.9522656000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.9438903000009,780.9522656000008,782.4830108000024,781.8163378999998,782.4830108000024,784.5715841000019,j,0.6483489999991434,None,10,image1,-9,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
183,0,183,j,0.7779367000002821,None,,,,,183,0,183,0,784.6263349000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.6181295000024,784.6263349000001,786.7831130000013,785.9829938000003,786.7831130000013,789.5278948000014,j,0.7779367000002821,None,10,image1,-10,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
184,0,184,j,0.9756627999995544,None,,,,,184,0,184,0,789.6405618000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.6320558000007,789.6405618000026,792.2329151000013,791.2328858000001,792.2329151000013,794.6366904000024,j,0.9756627999995544,None,0,image2,-11,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
185,0,185,f,0.5568696000009368,None,,,,,185,0,185,0,794.6924317000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.6841306000024,794.6924317000012,796.4828760000019,795.8997159000028,796.4828760000019,798.775764500002,f,0.5568696000009368,None,0,image1,-12,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
186,0,186,j,0.7432678000004671,None,,,,,186,0,186,0,798.8306695000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.8222037000014,798.8306695000028,801.4163426000014,800.6498355000003,801.4163426000014,802.9244910000016,j,0.7432678000004671,None,10,image2,-13,image1,image2,"['low', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
187,0,187,j,0.4105336999964493,None,,,,,187,0,187,0,802.9800185000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.9717541000027,802.9800185000022,804.7997490000016,804.3665452000023,804.7997490000016,806.4283583000033,j,0.4105336999964493,None,0,image2,-14,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
188,0,188,f,0.5122112000026391,None,,,,,188,0,188,0,806.546798000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.5385080000015,806.546798000003,808.9498254999999,808.4162366000019,808.9498254999999,811.7764246000006,f,0.5122112000026391,None,0,image2,-15,image1,image2,"['high', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
189,0,189,j,0.5177122999994026,None,,,,,189,0,189,0,811.8330612999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.8246673000031,811.8330612999998,813.8331475000014,813.2830992000017,813.8331475000014,815.9616933000034,j,0.5177122999994026,None,0,image2,-16,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
190,0,190,j,0.5476756999996724,None,,,,,190,0,190,0,816.0176702000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.0087295000012,816.0176702000026,818.499785400003,817.9330661000022,818.499785400003,821.3982625000026,j,0.5476756999996724,None,0,image2,-17,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
