thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.00316469999961555,0.0081995000000461,0.0081995000000461,2.521151199999622,space,2.5095674000003783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
,,,,,,,,,,,,,,,,,,,,,,,2.5340649999998277,2.5340649999998277,space,2.5442462000000887,None,,,,,,,,,,,,,,,,,,,,,,,,,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
9,0,9,,,,9,0,9,0,,,,,5.1008096999999,,,,,,,,,,,,,,5.086245599999984,5.1008096999999,5.1008096999999,7.8683546999996,space,2.7522727000000486,None,,,,,,,,,,,,,,,,,,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
0,0,0,f,0.47578329999987545,None,,,,,0,0,0,0,7.986980799999856,,,,,,,,,,,,,,,,,,,,,7.955093699999907,7.986980799999856,10.11823460000005,10.11823460000005,9.617957599999954,12.843820999999934,f,0.47578329999987545,None,10,image1,3,image2,image1,['low'],0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
0,0,0,f,0.5517823999998654,None,,,,,0,0,0,0,12.89464309999994,,,,,,,,,,,,,,,,,,,,,12.8875366999996,12.89464309999994,14.285009499999887,14.285009499999887,13.701543700000002,17.187771699999757,f,0.5517823999998654,None,0,image1,2,image2,image1,"['low', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
1,0,1,j,0.5038416000002144,None,,,,,1,0,1,0,17.233744399999978,,,,,,,,,,,,,,,,,,,,,17.22661799999969,17.233744399999978,18.85153599999967,18.85153599999967,18.318197099999907,21.363794699999744,j,0.5038416000002144,None,0,image2,1,image2,image1,"['low', 'low', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
2,0,2,j,1.0209068999997726,None,,,,,2,0,2,0,21.41570469999988,,,,,,,,,,,,,,,,,,,,,21.408376899999894,21.41570469999988,23.23484019999978,23.23484019999978,22.184797999999773,25.951271299999917,j,1.0209068999997726,None,0,image1,0,image2,image1,"['low', 'low', 'high', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
3,0,3,j,0.6493226000002323,None,,,,,3,0,3,0,26.05334989999983,,,,,,,,,,,,,,,,,,,,,26.04636419999997,26.05334989999983,27.734883799999807,27.734883799999807,27.068236199999774,29.3585693,j,0.6493226000002323,None,0,image1,-1,image2,image1,"['low', 'low', 'high', 'low', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
4,0,4,j,0.6747660000000906,None,,,,,4,0,4,0,29.409149199999774,,,,,,,,,,,,,,,,,,,,,29.402060999999776,29.409149199999774,30.95163509999975,30.95163509999975,30.251509700000042,33.57271889999993,j,0.6747660000000906,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
5,0,5,j,0.6580273999998099,None,,,,,5,0,5,0,33.62617779999982,,,,,,,,,,,,,,,,,,,,,33.619008699999995,33.62617779999982,35.951626099999885,35.951626099999885,35.26812509999991,38.48892799999976,j,0.6580273999998099,None,10,image2,-3,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
6,0,6,f,0.5225945000001957,None,,,,,6,0,6,0,38.54268009999987,,,,,,,,,,,,,,,,,,,,,38.53552489999993,38.54268009999987,40.001570399999764,40.001570399999764,39.45169629999964,42.88493049999988,f,0.5225945000001957,None,10,image2,-4,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
7,0,7,j,0.4828262999999424,None,,,,,7,0,7,0,42.936000899999726,,,,,,,,,,,,,,,,,,,,,42.92872949999992,42.936000899999726,44.55147709999983,44.55147709999983,44.051565599999776,46.71000969999977,j,0.4828262999999424,None,10,image2,-5,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
8,0,8,j,0.5141881999998077,None,,,,,8,0,8,0,46.8062445999999,,,,,,,,,,,,,,,,,,,,,46.798954500000036,46.8062445999999,49.18485299999975,49.18485299999975,48.651529799999935,50.947833400000036,j,0.5141881999998077,None,10,image2,9,image1,image2,[],0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
9,0,9,j,0.5899890000000596,None,,,,,9,0,9,0,51.000968999999714,,,,,,,,,,,,,,,,,,,,,50.99359659999982,51.000968999999714,53.384898399999656,53.384898399999656,52.76828929999965,55.055323099999896,j,0.5899890000000596,None,0,image2,8,image1,image2,['low'],0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
10,0,10,f,0.43721910000022035,None,,,,,10,0,10,0,55.110127199999624,,,,,,,,,,,,,,,,,,,,,55.1030338999999,55.110127199999624,56.6515703,56.6515703,56.18481429999974,59.232217799999944,f,0.43721910000022035,None,0,image1,7,image1,image2,"['low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
11,0,11,f,0.601040699999885,None,,,,,11,0,11,0,59.27648169999975,,,,,,,,,,,,,,,,,,,,,59.26952289999963,59.27648169999975,61.91809809999995,61.91809809999995,61.28493819999994,64.22528929999999,f,0.601040699999885,None,0,image2,6,image1,image2,"['low', 'high', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
12,0,12,f,0.5599118999998609,None,,,,,12,0,12,0,64.32378849999986,,,,,,,,,,,,,,,,,,,,,64.31631739999966,64.32378849999986,66.48498810000001,66.48498810000001,65.90163829999983,67.98112289999972,f,0.5599118999998609,None,10,image1,5,image1,image2,"['low', 'high', 'low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
13,0,13,f,0.417971999999736,None,,,,,13,0,13,0,68.03064429999995,,,,,,,,,,,,,,,,,,,,,68.02329269999973,68.03064429999995,69.90157309999995,69.90157309999995,69.45157479999989,72.30159529999992,f,0.417971999999736,None,0,image1,4,image1,image2,"['low', 'high', 'low', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
14,0,14,f,0.5241725999999289,None,,,,,14,0,14,0,72.35388879999982,,,,,,,,,,,,,,,,,,,,,72.34671589999971,72.35388879999982,73.96819019999975,73.96819019999975,73.41812709999977,76.66365459999997,f,0.5241725999999289,None,10,image1,3,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
15,0,15,f,1.1140055000000757,None,,,,,15,0,15,0,76.71562059999997,,,,,,,,,,,,,,,,,,,,,76.70830989999968,76.71562059999997,79.58492529999967,79.58492529999967,78.45166299999983,82.23753339999985,f,1.1140055000000757,None,10,image1,2,image1,image2,"['high', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
16,0,16,f,0.8079674999999042,None,,,,,16,0,16,0,82.28343629999972,,,,,,,,,,,,,,,,,,,,,82.27595010000005,82.28343629999972,84.11837019999984,84.11837019999984,83.28502889999982,86.20070339999984,f,0.8079674999999042,None,0,image1,1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
17,0,17,f,0.4085801999999603,None,,,,,17,0,17,0,86.2985633999997,,,,,,,,,,,,,,,,,,,,,86.29100489999973,86.2985633999997,87.73498470000004,87.73498470000004,87.30154189999985,90.55760999999984,f,0.4085801999999603,None,0,image1,8,image2,image1,['low'],0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
18,0,18,j,0.47690929999998843,None,,,,,18,0,18,0,90.60852869999962,,,,,,,,,,,,,,,,,,,,,90.60136929999999,90.60852869999962,92.8848951,92.8848951,92.38493079999989,95.49686429999974,j,0.47690929999998843,None,0,image2,7,image2,image1,"['low', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
19,0,19,f,0.7253096999997979,None,,,,,19,0,19,0,95.55654639999966,,,,,,,,,,,,,,,,,,,,,95.54945029999999,95.55654639999966,96.91832669999985,96.91832669999985,96.16830149999987,98.96153139999979,f,0.7253096999997979,None,0,image1,6,image2,image1,"['low', 'high', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
20,0,20,j,0.6199115000003985,None,,,,,20,0,20,0,99.01330569999982,,,,,,,,,,,,,,,,,,,,,99.00614159999986,99.01330569999982,101.06830049999962,101.06830049999962,100.41818259999991,103.93281899999965,j,0.6199115000003985,None,10,image2,5,image2,image1,"['low', 'high', 'low', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
21,0,21,f,0.7239320000003318,None,,,,,21,0,21,0,104.0271660999997,,,,,,,,,,,,,,,,,,,,,104.01983889999974,104.0271660999997,105.95178979999991,105.95178979999991,105.20165199999974,108.04443569999967,f,0.7239320000003318,None,10,image2,4,image2,image1,"['low', 'high', 'low', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
22,0,22,j,0.7055119999999988,None,,,,,22,0,22,0,108.09856709999985,,,,,,,,,,,,,,,,,,,,,108.09120699999994,108.09856709999985,109.80164889999969,109.80164889999969,109.06834549999985,111.74095989999978,j,0.7055119999999988,None,10,image2,3,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
23,0,23,f,0.4956277000001137,None,,,,,23,0,23,0,111.79261889999998,,,,,,,,,,,,,,,,,,,,,111.78564609999967,111.79261889999998,113.25150309999981,113.25150309999981,112.73488629999974,115.79762289999962,f,0.4956277000001137,None,10,image2,2,image2,image1,"['high', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
24,0,24,f,0.5115006000000903,None,,,,,24,0,24,0,115.84925359999988,,,,,,,,,,,,,,,,,,,,,115.84198319999996,115.84925359999988,117.45189949999985,117.45189949999985,116.91834249999965,118.97138429999995,f,0.5115006000000903,None,10,image2,1,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
25,0,25,j,0.30479269999977987,None,,,,,25,0,25,0,119.02384219999976,,,,,,,,,,,,,,,,,,,,,119.01647909999974,119.02384219999976,120.43505069999992,120.43505069999992,120.10164869999971,122.36952569999994,j,0.30479269999977987,None,10,image2,10,image1,image2,['low'],0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
26,0,26,f,1.0593950000002224,None,,,,,26,0,26,0,122.46898639999972,,,,,,,,,,,,,,,,,,,,,122.46162890000005,122.46898639999972,124.28488709999965,124.28488709999965,123.20154759999969,126.99714539999968,f,1.0593950000002224,None,10,image2,9,image1,image2,"['low', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
27,0,27,j,0.48462100000006103,None,,,,,27,0,27,0,127.0505463999998,,,,,,,,,,,,,,,,,,,,,127.0430795999996,127.0505463999998,129.31818449999992,129.31818449999992,128.8015674999997,131.18254909999996,j,0.48462100000006103,None,0,image2,8,image1,image2,"['low', 'low', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
28,0,28,j,0.6888059000002613,None,,,,,28,0,28,0,131.22749909999993,,,,,,,,,,,,,,,,,,,,,131.22033599999986,131.22749909999993,133.4182840999997,133.4182840999997,132.70158839999976,135.29678079999985,j,0.6888059000002613,None,10,image1,7,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
29,0,29,f,0.9217251999998552,None,,,,,29,0,29,0,135.34756779999998,,,,,,,,,,,,,,,,,,,,,135.34021099999973,135.34756779999998,138.01825919999965,138.01825919999965,137.06849650000004,140.50898789999974,f,0.9217251999998552,None,0,image2,6,image1,image2,"['low', 'low', 'low', 'high', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
30,0,30,f,0.4250612999999248,None,,,,,30,0,30,0,140.60957059999964,,,,,,,,,,,,,,,,,,,,,140.60244369999964,140.60957059999964,142.701638,142.701638,142.25174500000003,145.2402431999999,f,0.4250612999999248,None,10,image1,5,image1,image2,"['low', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
31,0,31,j,0.5331350000001294,None,,,,,31,0,31,0,145.28965440000002,,,,,,,,,,,,,,,,,,,,,145.28246189999982,145.28965440000002,147.33503440000004,147.33503440000004,146.78495179999982,150.04226259999996,j,0.5331350000001294,None,10,image1,4,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
32,0,32,f,0.460434599999644,None,,,,,32,0,32,0,150.08757539999988,,,,,,,,,,,,,,,,,,,,,150.08025180000004,150.08757539999988,152.06836899999962,152.06836899999962,151.58500289999984,154.00565069999993,f,0.460434599999644,None,10,image1,3,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
33,0,33,j,0.5474975000001905,None,,,,,33,0,33,0,154.05724650000002,,,,,,,,,,,,,,,,,,,,,154.0502351,154.05724650000002,155.78497040000002,155.78497040000002,155.21832889999996,157.4447753999998,j,0.5474975000001905,None,0,image1,2,image1,image2,"['high', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
34,0,34,f,0.5894286000002467,None,,,,,34,0,34,0,157.54530869999962,,,,,,,,,,,,,,,,,,,,,157.53818939999974,157.54530869999962,159.38504969999985,159.38504969999985,158.7683380999997,161.23217019999993,f,0.5894286000002467,None,0,image2,1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
35,0,35,j,0.3547487999999248,None,,,,,35,0,35,0,161.28208240000004,,,,,,,,,,,,,,,,,,,,,161.27486169999975,161.28208240000004,163.41855510000005,163.41855510000005,163.03505700000005,165.36782419999963,j,0.3547487999999248,None,10,image2,0,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
36,0,36,f,0.4587259999998423,None,,,,,36,0,36,0,165.41927749999968,,,,,,,,,,,,,,,,,,,,,165.41194659999974,165.41927749999968,167.73509169999988,167.73509169999988,167.25164240000004,169.8324066,f,0.4587259999998423,None,10,image1,-1,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
37,0,37,f,0.49626249999982974,None,,,,,37,0,37,0,169.87785799999983,,,,,,,,,,,,,,,,,,,,,169.87076720000005,169.87785799999983,,171.00176659999988,170.48506039999984,173.54648389999966,f,0.49626249999982974,None,0,image1,-2,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
38,0,38,j,0.6123936999997568,None,,,,,38,0,38,0,173.59268589999965,,,,,,,,,,,,,,,,,,,,,173.58534989999998,173.59268589999965,175.01842249999982,175.01842249999982,174.38511149999977,177.23698719999993,j,0.6123936999997568,None,10,image1,-3,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
39,0,39,f,0.973280799999884,None,,,,,39,0,39,0,177.33548239999982,,,,,,,,,,,,,,,,,,,,,177.3282067,177.33548239999982,180.18510229999993,180.18510229999993,179.18502549999994,182.79575239999986,f,0.973280799999884,None,10,image1,-4,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
40,0,40,j,0.43484259999968344,None,,,,,40,0,40,0,182.8412605999997,,,,,,,,,,,,,,,,,,,,,182.83413089999976,182.8412605999997,184.71831410000004,184.71831410000004,184.25176039999997,186.34385919999977,j,0.43484259999968344,None,0,image1,6,image2,image1,[],0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
41,0,41,j,0.4081507999999303,None,,,,,41,0,41,0,186.39399709999998,,,,,,,,,,,,,,,,,,,,,186.3867406999998,186.39399709999998,188.13499449999972,188.13499449999972,187.70181449999973,190.85311589999992,j,0.4081507999999303,None,0,image1,5,image2,image1,['low'],0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
42,0,42,j,0.8035881999999219,None,,,,,42,0,42,0,190.90502979999974,,,,,,,,,,,,,,,,,,,,,190.89792599999964,190.90502979999974,192.45180309999978,192.45180309999978,191.6184659999999,194.07397169999967,j,0.8035881999999219,None,10,image2,4,image2,image1,"['low', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
