thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
125,0,125,j,0.392308701,None,,,,,125,0,125,0,586.5351211,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.5260986,586.5351211,588.3695456,587.9531094,588.3695456,590.1539479,j,0.392308701,None,0,image2,-11,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
126,0,126,None,,,,,,,126,0,126,0,590.2056777,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.1968909,590.2056777,593.2198632,591.9695208,593.2198632,594.2225908,None,,,,,,,,,,,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
127,0,127,f,0.373504499,None,,,,,127,0,127,0,594.3425683,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.3335977,594.3425683,595.8365166,595.4367176,595.8365166,598.6796309,f,0.373504499,None,10,image2,7,image1,image2,[],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
128,0,128,j,0.462063,None,,,,,128,0,128,0,598.7345547,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.7224079,598.7345547,600.2871886,599.8031131,600.2871886,602.4166701,j,0.462063,None,0,image1,6,image1,image2,['high'],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
129,0,129,f,1.026112899,None,,,,,129,0,129,0,602.4693374,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.4599748,602.4693374,604.5361007,603.4864916,604.5361007,606.7451493,f,1.026112899,None,0,image2,5,image1,image2,"['high', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
130,0,130,f,0.8485409,None,,,,,130,0,130,0,606.797315,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.7881197,606.797315,608.6361185,607.7696923,608.6361185,610.7558202,f,0.8485409,None,10,image1,4,image1,image2,"['high', 'low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
131,0,131,j,0.7827459,None,,,,,131,0,131,0,610.8089943,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.7991916,610.8089943,612.7861946,611.9865328,612.7861946,614.5970146,j,0.7827459,None,0,image2,3,image1,image2,"['high', 'low', 'high', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
132,0,132,j,0.686114799,None,,,,,132,0,132,0,614.7165812,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.7074365,614.7165812,616.7031239,615.9864457,616.7031239,619.5857915,j,0.686114799,None,10,image2,2,image1,image2,"['high', 'low', 'high', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
133,0,133,j,0.678931,None,,,,,133,0,133,0,619.63666,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.6281,619.63666,620.8695547,620.1699522,,623.1749117,j,0.678931,None,10,image2,1,image1,image2,"['high', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
134,0,134,j,0.376700401,None,,,,,134,0,134,0,623.2262558,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.2175524,623.2262558,625.5197645,625.1201041,625.5197645,628.3616783,j,0.376700401,None,0,image1,0,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
135,0,135,j,0.885042699,None,,,,,135,0,135,0,628.4135228,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.4045124,628.4135228,630.3528975,629.4360887,630.3528975,632.407345,j,0.885042699,None,10,image1,-1,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
136,0,136,j,0.756312901,None,,,,,136,0,136,0,632.5274201,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.518001,632.5274201,635.0363382,634.2532071,635.0363382,637.7289205,j,0.756312901,None,0,image2,-2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
137,0,137,j,0.3008141,None,,,,,137,0,137,0,637.7801837,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.7714533,637.7801837,639.953243,639.6361281,639.953243,641.6246059,j,0.3008141,None,10,image2,-3,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
138,0,138,j,0.668164099,None,,,,,138,0,138,0,641.6768251,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.6679019,641.6768251,643.3697414,642.6699091,643.3697414,645.0882173,j,0.668164099,None,0,image2,-4,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
139,0,139,f,0.840206198,None,,,,,139,0,139,0,645.141957,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.1329951,645.141957,647.2030783,646.3367336,647.2030783,648.9986674,f,0.840206198,None,0,image2,-5,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
140,0,140,j,0.804486901,None,,,,,140,0,140,0,649.0509502,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0412775,649.0509502,651.6867262,650.8528185,651.6867262,654.3933307,j,0.804486901,None,0,image2,-6,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
141,0,141,j,0.7055232,None,,,,,141,0,141,0,654.5130975,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.5036178,654.5130975,656.2530531,655.5200489,656.2530531,658.192279,j,0.7055232,None,10,image1,-7,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
142,0,142,f,0.650043299,None,,,,,142,0,142,0,658.2445023,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.2349858,658.2445023,659.5697158,658.9031137,659.5697158,661.4632673,f,0.650043299,None,10,image1,-8,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
143,0,143,j,0.7085621,None,,,,,143,0,143,0,661.5144969,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.5055939,661.5144969,663.5696052,662.8364582,663.5696052,665.1800117,j,0.7085621,None,0,image1,-9,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
144,0,144,f,0.523879699,None,,,,,144,0,144,0,665.2323051,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.2230168,665.2323051,667.5862367,667.0370705,667.5862367,670.1709313,f,0.523879699,None,10,image2,-10,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
145,0,145,f,0.54545,None,,,,,145,0,145,0,670.2924737,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.2833358,670.2924737,672.4867677,671.9200086,672.4867677,675.3185286,f,0.54545,None,10,image1,-11,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
146,0,146,f,0.4323669,None,,,,,146,0,146,0,675.3713125,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.3611961,675.3713125,677.586243,677.1365192,677.586243,679.8903261,f,0.4323669,None,10,image1,2,image2,image1,[],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
147,0,147,f,0.5723549,None,,,,,147,0,147,0,679.9434323,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.9344186,679.9434323,682.0534461,681.4532257,682.0534461,684.2176795,f,0.5723549,None,10,image1,1,image2,image1,['low'],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
148,0,148,j,0.5908379,None,,,,,148,0,148,0,684.2696647,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2599042,684.2696647,685.789484,685.1704361,685.789484,687.8961979,j,0.5908379,None,0,image1,0,image2,image1,"['low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
149,0,149,f,0.7905176,None,,,,,149,0,149,0,687.9480771,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.9392026,687.9480771,689.4031093,688.5864956,689.4031093,692.3641558,f,0.7905176,None,0,image2,-1,image2,image1,"['low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
150,0,150,j,1.073759802,None,,,,,150,0,150,0,692.4853454,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.4762665,692.4853454,694.2029953,693.103611,694.2029953,695.8501195,j,1.073759802,None,0,image2,-2,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
151,0,151,j,0.8979655,None,,,,,151,0,151,0,695.9031215,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.8933443,695.9031215,697.6366717,696.7198206,697.6366717,699.6927628,j,0.8979655,None,0,image1,-3,image2,image1,"['low', 'low', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
152,0,152,j,0.740194401,None,,,,,152,0,152,0,699.745422,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.7355633,699.745422,701.2029759,700.4364945,701.2029759,702.7241879,j,0.740194401,None,10,image2,-4,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
153,0,153,j,0.426581401,None,,,,,153,0,153,0,702.7763757,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.7674095,702.7763757,704.9530808,704.5028244,704.9530808,706.7201145,j,0.426581401,None,10,image2,-5,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
154,0,154,j,0.359014999,None,,,,,154,0,154,0,706.8441807,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.8353499,706.8441807,708.5531296,708.16977,708.5531296,710.9467743,j,0.359014999,None,10,image2,5,image1,image2,[],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
155,0,155,j,0.407283099,None,,,,,155,0,155,0,710.9995622,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.9906942,710.9995622,712.8201073,712.3861278,712.8201073,715.1771458,j,0.407283099,None,0,image2,4,image1,image2,['low'],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
156,0,156,j,1.021487201,None,,,,,156,0,156,0,715.2284076,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.2195714,715.2284076,717.8697991,716.8197375,717.8697991,719.3681873,j,1.021487201,None,10,image1,3,image1,image2,"['low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
157,0,157,j,0.3113345,None,,,,,157,0,157,0,719.420819,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4114097,719.420819,721.3196743,720.9864027,721.3196743,723.4399957,j,0.3113345,None,10,image1,2,image1,image2,"['low', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
158,0,158,f,0.921761399,None,,,,,158,0,158,0,723.4920474,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.4833063,723.4920474,725.2695074,724.319625,725.2695074,726.8064031,f,0.921761399,None,0,image1,1,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
159,0,159,f,0.8285021,None,,,,,159,0,159,0,726.9290248,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.9195501,726.9290248,729.5199115,728.6696471,729.5199115,731.616628,f,0.8285021,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
160,0,160,None,,,,,,,160,0,160,0,731.668993,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.6597621,731.668993,734.5196613,733.2697238,734.5196613,735.5216932,None,,,,,,,,,,,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
161,0,161,f,0.510684701,None,,,,,161,0,161,0,735.5734872,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.5642524,735.5734872,736.9195188,736.3865557,736.9195188,738.8680916,f,0.510684701,None,10,image1,8,image2,image1,[],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
162,0,162,f,0.555363599,None,,,,,162,0,162,0,738.9195308,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.9104874,738.9195308,740.2530647,739.6696866,740.2530647,742.2689882,f,0.555363599,None,0,image1,7,image2,image1,['low'],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
163,0,163,j,0.5680045,None,,,,,163,0,163,0,742.3204612,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.3115726,742.3204612,744.9361378,744.3364016,744.9361378,746.5029852,j,0.5680045,None,0,image1,6,image2,image1,"['low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
164,0,164,f,0.8326871,None,,,,,164,0,164,0,746.6251729,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.615921,746.6251729,748.2361958,747.3860942,748.2361958,750.0121066,f,0.8326871,None,10,image2,5,image2,image1,"['low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
165,0,165,f,0.656713299,None,,,,,165,0,165,0,750.0664111,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0575803,750.0664111,751.6361763,750.9529921,751.6361763,754.1283256,f,0.656713299,None,0,image2,4,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
166,0,166,f,0.967970802,None,,,,,166,0,166,0,754.1812911,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.1710215,754.1812911,756.7700967,755.7696106,756.7700967,758.4906731,f,0.967970802,None,0,image1,3,image2,image1,"['low', 'low', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
167,0,167,j,0.825331898,None,,,,,167,0,167,0,758.5429705,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.5339425,758.5429705,759.9862705,759.1361583,759.9862705,762.3685719,j,0.825331898,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
168,0,168,j,0.509841299,None,,,,,168,0,168,0,762.4930031,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.4835695,762.4930031,764.3361627,763.8027381,764.3361627,765.9465465,j,0.509841299,None,10,image2,1,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
169,0,169,j,0.76424,None,,,,,169,0,169,0,765.9993921,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.9898942,765.9993921,767.83623,767.0535305,767.83623,769.5051403,j,0.76424,None,10,image2,5,image1,image2,[],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
170,0,170,None,,,,,,,170,0,170,0,769.5562803,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.547291,769.5562803,772.4195689,771.1863237,772.4195689,773.4224809,None,,,,,,,,,,,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
171,0,171,j,0.465236701,None,,,,,171,0,171,0,773.4752749,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.4649914,773.4752749,774.8031215,774.3196391,774.8031215,777.5725287,j,0.465236701,None,0,image2,4,image1,image2,['low'],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
172,0,172,f,0.859151701,None,,,,,172,0,172,0,777.625282,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.6162136,777.625282,779.5695762,778.6861065,779.5695762,781.2146612,f,0.859151701,None,0,image1,3,image1,image2,"['low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
173,0,173,j,0.969096001,None,,,,,173,0,173,0,781.337166,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.3281783,781.337166,784.3036314,783.3029916,784.3036314,785.8345685,j,0.969096001,None,10,image1,2,image1,image2,"['low', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
174,0,174,j,0.474234,None,,,,,174,0,174,0,785.8875566,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.8779306,785.8875566,787.7862091,787.2861621,787.7862091,790.2098111,j,0.474234,None,10,image1,1,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
175,0,175,j,0.578485699,None,,,,,175,0,175,0,790.2617983,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.2526707,790.2617983,792.7031604,792.1031127,792.7031604,794.9472617,j,0.578485699,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
176,0,176,j,0.957304399,None,,,,,176,0,176,0,795.0007249,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9916692,795.0007249,797.6198019,796.6362582,797.6198019,799.6938279,j,0.957304399,None,0,image2,-1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
177,0,177,j,0.824302601,None,,,,,177,0,177,0,799.8196126,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.7367066,799.8196126,801.3861529,800.5363296,801.3861529,802.9916586,j,0.824302601,None,10,image1,5,image2,image1,[],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
178,0,178,f,0.6955087,None,,,,,178,0,178,0,803.0434705,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0345505,803.0434705,805.4863206,804.7695975,805.4863206,808.0212206,f,0.6955087,None,0,image1,4,image2,image1,['low'],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
179,0,179,j,0.709942,None,,,,,179,0,179,0,808.0733825,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0637942,808.0733825,810.3364135,809.6031176,810.3364135,812.6198867,j,0.709942,None,0,image1,3,image2,image1,"['low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
180,0,180,j,0.7077078,None,,,,,180,0,180,0,812.6721211,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.6633723,812.6721211,814.7863346,814.0527409,814.7863346,817.2850531,j,0.7077078,None,0,image1,2,image2,image1,"['low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
181,0,181,f,0.8325371,None,,,,,181,0,181,0,817.3378597,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.3285621,817.3378597,819.2031833,818.353135,819.2031833,821.6730986,f,0.8325371,None,10,image2,1,image2,image1,"['low', 'low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
182,0,182,j,0.448053399,None,,,,,182,0,182,0,821.7968271,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.7871475,821.7968271,824.2361626,823.769682,824.2361626,826.1832985,j,0.448053399,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
183,0,183,f,0.749012901,None,,,,,183,0,183,0,826.2356012,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.2262867,826.2356012,828.6196656,827.8529567,828.6196656,830.1518183,f,0.749012901,None,10,image2,-1,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
184,0,184,f,0.504161101,None,,,,,184,0,184,0,830.2040813,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.1943632,830.2040813,831.2862395,830.7527164,,833.0680257,f,0.504161101,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
185,0,185,f,0.377378199,None,,,,,185,0,185,0,833.1198693,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.110589,833.1198693,834.3030533,833.9031093,,836.6349839,f,0.377378199,None,10,image2,6,image1,image2,[],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
186,0,186,j,0.537986901,None,,,,,186,0,186,0,836.761167,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.7520944,836.761167,839.0702675,838.502796,839.0702675,840.734214,j,0.537986901,None,0,image2,5,image1,image2,['low'],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
187,0,187,f,0.7149923,None,,,,,187,0,187,0,840.7865448,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.777615,840.7865448,843.0040018,842.2696992,843.0040018,845.0054439,f,0.7149923,None,10,image1,4,image1,image2,"['low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
188,0,188,f,0.761638802,None,,,,,188,0,188,0,845.0583349,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0484134,845.0583349,846.4697855,845.6870152,846.4697855,849.3277715,f,0.761638802,None,10,image1,3,image1,image2,"['low', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
