thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
115,0,115,f,0.4750390000117477,None,,,,,115,0,115,0,477.758591100006,,,,,,,,,,,,,,,,,,,,,477.7497799999983,477.758591100006,480.0127746000071,479.51303539999935,480.0127746000071,481.6528729999991,f,0.4750390000117477,None,0,image2,-35,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
116,0,116,f,0.6777206999977352,None,,,,,116,0,116,0,481.70646000000124,,,,,,,,,,,,,,,,,,,,,481.69631470000604,481.70646000000124,482.9795504000067,482.2790248000092,482.9795504000067,484.9483892999997,f,0.6777206999977352,None,0,image1,-36,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
117,0,117,f,0.37904400000115857,None,,,,,117,0,117,0,485.0022245,,,,,,,,,,,,,,,,,,,,,484.9914076999994,485.0022245,487.1458691000007,486.74591760001204,487.1458691000007,488.7472273000021,f,0.37904400000115857,None,10,image2,-37,image1,image2,"['high', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
118,0,118,f,0.37374139999155886,None,,,,,118,0,118,0,488.8007645000034,,,,,,,,,,,,,,,,,,,,,488.79108120000456,488.8007645000034,490.4460867000016,490.0465968000062,490.4460867000016,492.8188875000051,f,0.37374139999155886,None,0,image2,-38,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
119,0,119,j,0.3184895000013057,None,,,,,119,0,119,0,492.9373532000027,,,,,,,,,,,,,,,,,,,,,492.9283901000017,492.9373532000027,494.79665899999964,494.4460589000082,494.79665899999964,496.5713274000009,j,0.3184895000013057,None,0,image1,-39,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
120,0,120,f,0.3813021999958437,None,,,,,120,0,120,0,496.62418009999965,,,,,,,,,,,,,,,,,,,,,496.61519750001025,496.62418009999965,498.66250469999795,498.2630831999995,498.66250469999795,500.4764419999992,f,0.3813021999958437,None,0,image2,-40,image1,image2,"['low', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
121,0,121,j,0.3083641999983229,None,,,,,121,0,121,0,500.52963340000133,,,,,,,,,,,,,,,,,,,,,500.5204711999977,500.52963340000133,502.22921920000226,501.8960190000071,502.22921920000226,504.6538813000079,j,0.3083641999983229,None,10,image2,-41,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
122,0,122,f,0.39348149999568705,None,,,,,122,0,122,0,504.70588660000067,,,,,,,,,,,,,,,,,,,,,504.6970314000064,504.70588660000067,507.0127399000048,506.5958449000027,507.0127399000048,509.4037183000037,f,0.39348149999568705,None,10,image2,-42,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
123,0,123,f,0.3341269999946235,None,,,,,123,0,123,0,509.5240969000006,,,,,,,,,,,,,,,,,,,,,509.51536400000623,509.5240969000006,511.81267710000975,511.44598560000304,511.81267710000975,514.6028361000062,f,0.3341269999946235,None,0,image2,-43,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
124,0,124,j,0.4058184000023175,None,,,,,124,0,124,0,514.6553862000001,,,,,,,,,,,,,,,,,,,,,514.6461858000112,514.6553862000001,515.9125439000054,515.4792742999998,515.9125439000054,517.531467400011,j,0.4058184000023175,None,0,image2,-44,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
125,0,125,f,0.9861125000024913,None,,,,,125,0,125,0,517.5835228000069,,,,,,,,,,,,,,,,,,,,,517.5746720000025,517.5835228000069,519.7627499000082,518.7461373000115,519.7627499000082,521.8392108000116,f,0.9861125000024913,None,10,image2,-45,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
126,0,126,f,0.32609339999908116,None,,,,,126,0,126,0,521.8918092000094,,,,,,,,,,,,,,,,,,,,,521.8825250000082,521.8918092000094,524.1799887000088,523.8296964000037,524.1799887000088,526.8885827000049,f,0.32609339999908116,None,0,image2,-46,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
127,0,127,f,0.5925924000039231,None,,,,,127,0,127,0,526.941693300003,,,,,,,,,,,,,,,,,,,,,526.9326075999998,526.941693300003,529.4125556000072,528.795878200006,529.4125556000072,532.0147346000012,f,0.5925924000039231,None,10,image2,-47,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
128,0,128,j,0.3814007000037236,None,,,,,128,0,128,0,532.1359139999986,,,,,,,,,,,,,,,,,,,,,532.1262615000014,532.1359139999986,533.3124669000099,532.9136098000017,,535.3401976000023,j,0.3814007000037236,None,0,image2,-48,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
129,0,129,j,0.5508095000113826,None,,,,,129,0,129,0,535.393636400011,,,,,,,,,,,,,,,,,,,,,535.3847519000119,535.393636400011,536.9795389000064,536.4132565000036,536.9795389000064,539.5008411000017,j,0.5508095000113826,None,0,image2,-49,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
130,0,130,f,0.36792200000490993,None,,,,,130,0,130,0,539.5532918000099,,,,,,,,,,,,,,,,,,,,,539.5440820000076,539.5532918000099,540.5960934000032,540.1961130999989,,542.494614100011,f,0.36792200000490993,None,0,image2,-50,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
131,0,131,j,1.059125400002813,None,,,,,131,0,131,0,542.5464007000119,,,,,,,,,,,,,,,,,,,,,542.5376722000074,542.5464007000119,544.4292845000018,543.3458644000057,544.4292845000018,546.8877885000111,j,1.059125400002813,None,10,image2,-51,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
132,0,132,f,0.3848335000075167,None,,,,,132,0,132,0,547.0106530000048,,,,,,,,,,,,,,,,,,,,,547.0017017000064,547.0106530000048,548.7967124999996,548.3792747999978,548.7967124999996,551.3474896999978,f,0.3848335000075167,None,0,image2,-52,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
133,0,133,f,0.6237954999960493,None,,,,,133,0,133,0,551.4003709000099,,,,,,,,,,,,,,,,,,,,,551.3915420000121,551.4003709000099,552.6626517000113,552.0125227000099,552.6626517000113,555.4437930999993,f,0.6237954999960493,None,10,image2,-53,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
134,0,134,f,0.42859060000046156,None,,,,,134,0,134,0,555.496916300006,,,,,,,,,,,,,,,,,,,,,555.4879584000009,555.496916300006,556.5292400000035,556.0795060000091,,558.4092472000048,f,0.42859060000046156,None,0,image2,-54,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
135,0,135,f,0.3493512999993982,None,,,,,135,0,135,0,558.4621887000103,,,,,,,,,,,,,,,,,,,,,558.4527264000062,558.4621887000103,560.4797025000007,560.1127553999977,560.4797025000007,563.0646197000024,f,0.3493512999993982,None,0,image2,-55,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
136,0,136,f,0.39514360000612214,None,,,,,136,0,136,0,563.1170400000119,,,,,,,,,,,,,,,,,,,,,563.10847810001,563.1170400000119,565.1292379000079,564.7132117000001,565.1292379000079,566.8642581000022,f,0.39514360000612214,None,0,image2,-56,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
137,0,137,j,0.42466620000777766,None,,,,,137,0,137,0,566.9836491000024,,,,,,,,,,,,,,,,,,,,,566.9739441999991,566.9836491000024,569.2292502000055,568.7795000000042,569.2292502000055,571.3646564000082,j,0.42466620000777766,None,0,image2,-57,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
138,0,138,j,0.4287428999959957,None,,,,,138,0,138,0,571.4174034000025,,,,,,,,,,,,,,,,,,,,,571.4079644000012,571.4174034000025,573.3295789000113,572.8793914999987,573.3295789000113,574.9219534000003,j,0.4287428999959957,None,0,image2,-58,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
139,0,139,f,0.40706040000077337,None,,,,,139,0,139,0,574.9775192000088,,,,,,,,,,,,,,,,,,,,,574.9675840999989,574.9775192000088,576.6626152000099,576.2301169999992,576.6626152000099,579.0154272000073,f,0.40706040000077337,None,0,image2,-59,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
140,0,140,f,0.6797158000117633,None,,,,,140,0,140,0,579.0670987000049,,,,,,,,,,,,,,,,,,,,,579.0582613000006,579.0670987000049,580.3128422000009,579.6126786000095,580.3128422000009,582.0313389000075,f,0.6797158000117633,None,0,image2,-60,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
141,0,141,j,0.32625139999436215,None,,,,,141,0,141,0,582.1561629000062,,,,,,,,,,,,,,,,,,,,,582.1472382000065,582.1561629000062,583.1968613000063,582.8462737000082,,585.5409418000054,j,0.32625139999436215,None,0,image2,-61,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
142,0,142,f,0.3704823000007309,None,,,,,142,0,142,0,585.5938046000083,,,,,,,,,,,,,,,,,,,,,585.5849293000065,585.5938046000083,587.9460314000025,587.5464520000096,587.9460314000025,590.6101027000113,f,0.3704823000007309,None,0,image2,-62,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
143,0,143,j,0.4975457999971695,None,,,,,143,0,143,0,590.6627312000055,,,,,,,,,,,,,,,,,,,,,590.6536395000003,590.6627312000055,591.862749699998,591.3470809999999,,593.8471885000035,j,0.4975457999971695,None,10,image2,-63,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
144,0,144,j,0.48217980000481475,None,,,,,144,0,144,0,593.9010544000048,,,,,,,,,,,,,,,,,,,,,593.8912724000111,593.9010544000048,595.6466527000011,595.1461432000069,595.6466527000011,597.5811838000081,j,0.48217980000481475,None,0,image2,-64,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
145,0,145,f,0.4712904000043636,None,,,,,145,0,145,0,597.6335067000036,,,,,,,,,,,,,,,,,,,,,597.624048800004,597.6335067000036,598.712684099999,598.2135740000085,,600.932890600001,f,0.4712904000043636,None,10,image2,-65,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
146,0,146,j,0.3829106000048341,None,,,,,146,0,146,0,601.055024900008,,,,,,,,,,,,,,,,,,,,,601.0456083000026,601.055024900008,602.212818400003,601.813289800004,,604.9868461000005,j,0.3829106000048341,None,10,image2,-66,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
147,0,147,j,0.4556563000078313,None,,,,,147,0,147,0,605.0391043999989,,,,,,,,,,,,,,,,,,,,,605.0295978000067,605.0391043999989,607.4961426000082,607.0131696000026,607.4961426000082,609.0443841000088,j,0.4556563000078313,None,0,image2,-67,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
148,0,148,j,0.41805889998795465,None,,,,,148,0,148,0,609.0997521000099,,,,,,,,,,,,,,,,,,,,,609.0900215000001,609.0997521000099,610.212706700011,609.762936500003,,612.6386593000061,j,0.41805889998795465,None,10,image2,-68,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
149,0,149,j,0.46905109999352135,None,,,,,149,0,149,0,612.690642600006,,,,,,,,,,,,,,,,,,,,,612.6821790000104,612.690642600006,613.7627346000081,613.2637233999994,,616.041933200002,j,0.46905109999352135,None,10,image2,-69,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
150,0,150,f,0.5022401999885915,None,,,,,150,0,150,0,616.1649307000043,,,,,,,,,,,,,,,,,,,,,616.1561846000113,616.1649307000043,618.2126786000008,617.6793875000003,618.2126786000008,621.164480300009,f,0.5022401999885915,None,0,image2,-70,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
151,0,151,f,0.47402119998878334,None,,,,,151,0,151,0,621.2169270000013,,,,,,,,,,,,,,,,,,,,,621.2076137000113,621.2169270000013,622.479467600002,621.9794148000074,622.479467600002,625.317349200006,f,0.47402119998878334,None,0,image2,-71,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
152,0,152,f,0.5432721999968635,None,,,,,152,0,152,0,625.3704470000084,,,,,,,,,,,,,,,,,,,,,625.3612528000085,625.3704470000084,626.5961517000105,626.0301866000082,,629.273511899999,f,0.5432721999968635,None,0,image2,-72,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
153,0,153,f,0.5112254999985453,None,,,,,153,0,153,0,629.3254994000017,,,,,,,,,,,,,,,,,,,,,629.3162047000078,629.3254994000017,631.5628838000121,631.0300527000072,631.5628838000121,634.0402703,f,0.5112254999985453,None,0,image2,-73,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
154,0,154,j,0.44406789999629837,None,,,,,154,0,154,0,634.094087400008,,,,,,,,,,,,,,,,,,,,,634.0851352000027,634.094087400008,635.9793963999982,635.5130176000093,635.9793963999982,638.8796187999978,j,0.44406789999629837,None,0,image2,-74,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
155,0,155,f,0.4955463999940548,None,,,,,155,0,155,0,639.0003903000033,,,,,,,,,,,,,,,,,,,,,638.9915355999983,639.0003903000033,640.929509499998,640.4130172000005,640.929509499998,642.9967962000082,f,0.4955463999940548,None,0,image2,-75,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
156,0,156,j,0.5522698999993736,None,,,,,156,0,156,0,643.048695999998,,,,,,,,,,,,,,,,,,,,,643.0400066000002,643.048695999998,644.1798927000054,643.5963915000029,,646.786488400001,j,0.5522698999993736,None,0,image2,-76,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
157,0,157,f,0.40111089999845717,None,,,,,157,0,157,0,646.8386307000037,,,,,,,,,,,,,,,,,,,,,646.8300257000083,646.8386307000037,648.1794534000073,647.7467276000098,648.1794534000073,650.7430796999979,f,0.40111089999845717,None,0,image2,-77,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
158,0,158,f,0.5434832000028109,None,,,,,158,0,158,0,650.795232000004,,,,,,,,,,,,,,,,,,,,,650.7858481000003,650.795232000004,653.3798705000081,652.812977900001,653.3798705000081,655.326180700009,f,0.5434832000028109,None,10,image2,-78,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
159,0,159,f,0.5932695000083186,None,,,,,159,0,159,0,655.4544509999978,,,,,,,,,,,,,,,,,,,,,655.445175300003,655.4544509999978,657.3461918000103,656.7310149000114,657.3461918000103,659.1033000000025,f,0.5932695000083186,None,0,image2,-79,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
160,0,160,f,0.4318846999958623,None,,,,,160,0,160,0,659.1554552000016,,,,,,,,,,,,,,,,,,,,,659.146650300012,659.1554552000016,660.4631546000019,660.0129027000075,660.4631546000019,662.9849489000044,f,0.4318846999958623,None,0,image2,-80,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
161,0,161,j,0.5623347999935504,None,,,,,161,0,161,0,663.0370701000065,,,,,,,,,,,,,,,,,,,,,663.0282394000096,663.0370701000065,664.7295443000039,664.1462423000048,664.7295443000039,667.062986200006,j,0.5623347999935504,None,10,image2,-81,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
162,0,162,f,0.4070112000044901,None,,,,,162,0,162,0,667.1165752000088,,,,,,,,,,,,,,,,,,,,,667.1071864000114,667.1165752000088,668.280107700004,667.8463636000088,,670.074010700002,f,0.4070112000044901,None,10,image2,-82,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
163,0,163,f,0.34854650001216214,None,,,,,163,0,163,0,670.1261879000085,,,,,,,,,,,,,,,,,,,,,670.1172100000113,670.1261879000085,672.4962688000087,672.1297085000115,672.4962688000087,674.8149096999987,f,0.34854650001216214,None,0,image2,-83,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
164,0,164,f,0.4098529999901075,None,,,,,164,0,164,0,674.9389875000052,,,,,,,,,,,,,,,,,,,,,674.9299451999977,674.9389875000052,677.379599500011,676.9468943000102,677.379599500011,679.6567388000112,f,0.4098529999901075,None,0,image2,-84,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
165,0,165,j,0.5526165000046603,None,,,,,165,0,165,0,679.709835200003,,,,,,,,,,,,,,,,,,,,,679.7008530000021,679.709835200003,681.7796131000068,681.1961259000091,681.7796131000068,683.6609369000071,j,0.5526165000046603,None,0,image2,-85,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
166,0,166,f,0.41588149999734014,None,,,,,166,0,166,0,683.7127617000078,,,,,,,,,,,,,,,,,,,,,683.7039479000086,683.7127617000078,685.4464904000051,685.0128867000021,685.4464904000051,688.137444100008,f,0.41588149999734014,None,0,image2,-86,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
167,0,167,f,0.3769878000020981,None,,,,,167,0,167,0,688.1897879000026,,,,,,,,,,,,,,,,,,,,,688.1804510000075,688.1897879000026,689.9628333,689.5631090000097,689.9628333,691.7314431999985,f,0.3769878000020981,None,10,image2,-87,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
168,0,168,f,0.45222339998872485,None,,,,,168,0,168,0,691.7841577000072,,,,,,,,,,,,,,,,,,,,,691.7748557000014,691.7841577000072,693.1638385999977,692.6796656000079,693.1638385999977,696.0888266000111,f,0.45222339998872485,None,0,image2,-88,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
169,0,169,j,0.4093792000057874,None,,,,,169,0,169,0,696.2129590000113,,,,,,,,,,,,,,,,,,,,,696.2038583000103,696.2129590000113,697.3965506000095,696.9637414000026,,698.8792446000007,j,0.4093792000057874,None,0,image2,-89,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
170,0,170,j,0.4045114999898942,None,,,,,170,0,170,0,698.9313878000103,,,,,,,,,,,,,,,,,,,,,698.9219142000074,698.9313878000103,700.5294798000104,700.0962578000035,700.5294798000104,702.4484098000103,j,0.4045114999898942,None,10,image2,-90,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
171,0,171,f,0.4197618999896804,None,,,,,171,0,171,0,702.5002817000059,,,,,,,,,,,,,,,,,,,,,702.4913884999987,702.5002817000059,703.9471281000006,703.4964410000102,703.9471281000006,706.5424506999989,f,0.4197618999896804,None,0,image2,-91,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
172,0,172,f,0.45237790000101086,None,,,,,172,0,172,0,706.5950883000041,,,,,,,,,,,,,,,,,,,,,706.5855994000012,706.5950883000041,708.1635314000014,707.6795859999984,708.1635314000014,709.8374521000078,f,0.45237790000101086,None,0,image2,-92,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
173,0,173,j,0.4436356999940472,None,,,,,173,0,173,0,709.9623808000033,,,,,,,,,,,,,,,,,,,,,709.9534012000076,709.9623808000033,710.9799889999995,710.512962400011,,713.7173406000074,j,0.4436356999940472,None,0,image2,-93,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
