thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
175,0,175,j,0.5010173004120588,None,,,,,175,0,175,0,755.9403317999095,,,,,,,,,,,,,,,,,,,,,755.9315789993852,755.9403317999095,757.353568200022,757.353568200022,756.8370496993884,759.3212708998471,j,0.5010173004120588,None,10,image1,5,image2,image1,"['low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
176,0,176,None,,,,,,,176,0,176,0,759.3738332996145,,,,,,,,,,,,,,,,,,,,,759.3650025995448,759.3738332996145,761.7700277995318,761.7700277995318,760.5203414997086,762.7718342998996,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
177,0,177,f,0.4500842001289129,None,,,,,177,0,177,0,762.8980402993038,,,,,,,,,,,,,,,,,,,,,762.8894455991685,762.8980402993038,764.7700765999034,764.7700765999034,764.3036466995254,767.4423308996484,f,0.4500842001289129,None,0,image1,4,image2,image1,"['low', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
178,0,178,j,0.6770362993702292,None,,,,,178,0,178,0,767.4945618994534,,,,,,,,,,,,,,,,,,,,,767.4857738995925,767.4945618994534,769.553562999703,769.553562999703,768.8534113997594,771.8964235000312,j,0.6770362993702292,None,0,image2,3,image2,image1,"['low', 'low', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
179,0,179,j,0.38454880006611347,None,,,,,179,0,179,0,771.9482044000179,,,,,,,,,,,,,,,,,,,,,771.9394892994314,771.9482044000179,773.9700536997989,773.9700536997989,773.5536688994616,775.571682699956,j,0.38454880006611347,None,10,image2,2,image2,image1,"['low', 'low', 'low', 'high', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
180,0,180,f,0.9065164001658559,None,,,,,180,0,180,0,775.6243793992326,,,,,,,,,,,,,,,,,,,,,775.6153794992715,775.6243793992326,778.0202064998448,778.0202064998448,777.0872627999634,780.1765743000433,f,0.9065164001658559,None,0,image1,1,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
181,0,181,None,,,,,,,181,0,181,0,780.2305526994169,,,,,,,,,,,,,,,,,,,,,780.2210465995595,780.2305526994169,783.3870400991291,783.3870400991291,782.1369304992259,784.3892564000562,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
182,0,182,f,0.5193507997319102,None,,,,,182,0,182,0,784.5125761991367,,,,,,,,,,,,,,,,,,,,,784.5040993997827,784.5125761991367,,785.7368784993887,785.1868547992781,787.366549199447,f,0.5193507997319102,None,10,image2,0,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
183,0,183,j,0.600093699991703,None,,,,,183,0,183,0,787.4199456991628,,,,,,,,,,,,,,,,,,,,,787.4103034995496,787.4199456991628,788.7868534997106,788.7868534997106,788.1703508999199,791.0992036992684,j,0.600093699991703,None,10,image1,-1,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
184,0,184,j,0.5931652002036572,None,,,,,184,0,184,0,791.1510466998443,,,,,,,,,,,,,,,,,,,,,791.1424248991534,791.1510466998443,793.5534285996109,793.5534285996109,792.9370544999838,795.8022734997794,j,0.5931652002036572,None,0,image1,-2,image2,image1,"['high', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
185,0,185,None,,,,,,,185,0,185,0,795.854503499344,,,,,,,,,,,,,,,,,,,,,795.8456064993516,795.854503499344,798.3367276992649,798.3367276992649,797.1036024997011,799.3380072992295,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
186,0,186,f,0.8604322001338005,None,,,,,186,0,186,0,799.4634176995605,,,,,,,,,,,,,,,,,,,,,799.4547849996015,799.4634176995605,800.9203952997923,800.9203952997923,800.0370434997603,803.4635397000238,f,0.8604322001338005,None,10,image1,-3,image2,image1,"['high', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
187,0,187,f,0.5777243003249168,None,,,,,187,0,187,0,803.5155126992613,,,,,,,,,,,,,,,,,,,,,803.5067382995039,803.5155126992613,805.5369655992836,805.5369655992836,804.9369948999956,807.1225484991446,f,0.5777243003249168,None,0,image1,-4,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
188,0,188,j,0.37398509960621595,None,,,,,188,0,188,0,807.173921099864,,,,,,,,,,,,,,,,,,,,,807.1649255994707,807.173921099864,809.4367673993111,809.4367673993111,809.0369808999822,810.91449779924,j,0.37398509960621595,None,0,image1,-5,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
