thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,image1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
167,0,167,f,0.3624531000004936,None,,,,,167,0,167,0,722.4689232000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.4617820000003,722.4689232000001,723.9235474000006,723.5402498000003,725.7941204000008,f,0.3624531000004936,None,10,image2,8,image1,image2,"['low', 'high', 'low']",0.7,0.3,723.9235474000006,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
168,0,168,f,0.35714680000000953,None,,,,,168,0,168,0,725.9023613000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.8370112000002,725.9023613000008,726.8569628000005,726.4734719000007,729.8021794000006,f,0.35714680000000953,None,0,image2,7,image1,image2,"['low', 'high', 'low', 'low']",0.7,0.3,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
169,0,169,j,0.5047215000004144,None,,,,,169,0,169,0,729.8551733000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.8478375000004,729.8551733000004,732.3070453,731.7735680000005,734.9695889000004,j,0.5047215000004144,None,10,image2,6,image1,image2,"['low', 'high', 'low', 'low', 'low']",0.7,0.3,732.3070453,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
170,0,170,j,0.39220599999953265,None,,,,,170,0,170,0,735.0238124000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0161077000002,735.0238124000007,736.5902752000002,736.1734891000006,738.5339245000005,j,0.39220599999953265,None,0,image2,5,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,736.5902752000002,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
171,0,171,f,0.2909605000004376,None,,,,,171,0,171,0,738.5868825000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.5794528000006,738.5868825000007,740.0402588000006,739.7235565000001,742.7395444000003,f,0.2909605000004376,None,10,image1,4,image1,image2,"['high', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,740.0402588000006,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
172,0,172,j,0.38332640000044194,None,,,,,172,0,172,0,742.7916073000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.7842594000003,742.7916073000006,744.8068701000002,744.4068900000002,747.3468518000009,j,0.38332640000044194,None,0,image2,3,image1,image2,"['low', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,744.8068701000002,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
173,0,173,j,0.29634990000067774,None,,,,,173,0,173,0,747.4581400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.4507935000001,747.4581400000006,749.5069413000001,749.1901945000009,751.2104029000002,j,0.29634990000067774,None,0,image2,2,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,749.5069413000001,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
174,0,174,j,0.471719000000121,None,,,,,174,0,174,0,751.2611980000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2541251000002,751.2611980000001,753.3069336000008,752.8069584000004,755.4820853000001,j,0.471719000000121,None,10,image1,1,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,753.3069336000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
175,0,175,f,0.3837846000005811,None,,,,,175,0,175,0,755.5330045000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.5258529000002,755.5330045000001,756.6068405000005,756.2068187000004,758.9459710000001,f,0.3837846000005811,None,10,image1,0,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
176,0,176,j,0.4102649999995265,None,,,,,176,0,176,0,758.9983791000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.9910850000006,758.9983791000004,761.1901682000007,760.7568475000007,763.9481185000004,j,0.4102649999995265,None,10,image1,-1,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,761.1901682000007,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
177,0,177,f,0.4042125000005399,None,,,,,177,0,177,0,764.0016176000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.9945219000001,764.0016176000008,766.3402044000004,765.9068415000002,769.1029194000002,f,0.4042125000005399,None,10,image1,-2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,766.3402044000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
178,0,178,j,0.5295071999998981,None,,,,,178,0,178,0,769.2139959000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.2067968000001,769.2139959000006,770.5236290000003,769.9735253000008,772.4685945000001,j,0.5295071999998981,None,0,image1,7,image2,image1,[],0.3,0.7,770.5236290000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
