thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
174,0,174,f,0.6406584000001203,None,,,,,174,0,174,0,764.3529996000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3438567000003,764.3529996000002,766.1151841000001,766.1151841000001,765.4486166000002,768.0243788000002,f,0.6406584000001203,None,10,image1,-11,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
175,0,175,None,,,,,,,175,0,175,0,768.0753778000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0664626000002,768.0753778000003,770.8822141999999,770.8822141999999,769.6491845,771.8834585,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
176,0,176,f,0.4829036000000997,None,,,,,176,0,176,0,771.9344667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.9254629000002,771.9344667,773.2652633000002,773.2652633000002,772.7652257,775.4385355,f,0.4829036000000997,None,0,image1,-12,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
177,0,177,f,0.37487529999998515,None,,,,,177,0,177,0,775.4888476000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.4800415,775.4888476000001,777.6151481000002,777.6151481000002,777.2166979000003,780.5618927999999,f,0.37487529999998515,None,0,image2,-13,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
178,0,178,j,0.5569534000001113,None,,,,,178,0,178,0,780.6132904000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.6040459000001,780.6132904000001,783.0825437000003,783.0825437000003,782.4990929,784.9957568,j,0.5569534000001113,None,0,image2,-14,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
179,0,179,f,0.786444400000164,None,,,,,179,0,179,0,785.1196851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.1106411000001,785.1196851,786.9820496000002,786.9820496000002,786.1653952000001,789.4012763999999,f,0.786444400000164,None,0,image2,-15,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
180,0,180,f,0.38119589999996606,None,,,,,180,0,180,0,789.4520956000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.4428783000003,789.4520956000001,791.1153184,791.1153184,790.7153430000003,793.2987407,f,0.38119589999996606,None,10,image2,-16,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
181,0,181,j,0.7025206999996954,None,,,,,181,0,181,0,793.3503123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.3412337,793.3503123,794.9985684000003,794.9985684000003,794.2652696,796.5345313000003,j,0.7025206999996954,None,10,image2,8,image1,image2,[],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
182,0,182,j,0.4720247999998719,None,,,,,182,0,182,0,796.5875020000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.5778256000003,796.5875020000003,,797.7486662000001,797.2483347000002,800.4440300000001,j,0.4720247999998719,None,0,image2,7,image1,image2,['low'],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
183,0,183,j,1.0777756000002228,None,,,,,183,0,183,0,800.4955631000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.4867287000002,800.4955631000003,802.7817362999999,802.7817362999999,801.6820439000003,805.7074731000002,j,1.0777756000002228,None,10,image1,6,image1,image2,"['low', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
184,0,184,f,0.5744011000001592,None,,,,,184,0,184,0,805.831921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.7495724999999,805.831921,807.8487774,807.8487774,807.2489978000003,810.3872974999999,f,0.5744011000001592,None,10,image1,5,image1,image2,"['low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
185,0,185,j,0.5238022000003184,None,,,,,185,0,185,0,810.4385656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.4296942000001,810.4385656,812.0987703999999,812.0987703999999,811.5486665000003,813.9991239000001,j,0.5238022000003184,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
186,0,186,j,0.5438233999998374,None,,,,,186,0,186,0,814.0497627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.0408292000002,814.0497627,,815.2150798000002,814.6487028000001,817.6401464,j,0.5438233999998374,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
187,0,187,j,0.3647798000001785,None,,,,,187,0,187,0,817.6911727000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.6817633000001,817.6911727000002,,818.7317681,818.3485531000001,821.0112690999999,j,0.3647798000001785,None,0,image1,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
188,0,188,None,,,,,,,188,0,188,0,821.0618625000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.052991,821.0618625000002,823.1652223000001,823.1652223000001,821.9152173000002,824.1678587000001,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
189,0,189,j,0.30671120000033625,None,,,,,189,0,189,0,824.2946483999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.2856931000001,824.2946483999999,,825.4987057000003,825.1650574,827.6893657,j,0.30671120000033625,None,0,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
