thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
170,0,170,j,0.35743899999943096,None,,,,,170,0,170,0,721.0860161999999,,,,,,,,,,,,,,,,,,,,,,,,,,,721.0807544999998,721.0860161999999,721.9973769999997,721.6339017999999,,724.7633594999998,j,0.35743899999943096,None,10,image2,1,image1,image2,"['low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
171,0,171,j,0.3715212999995856,None,,,,,171,0,171,0,724.8014398999994,,,,,,,,,,,,,,,,,,,,,,,,,,,724.7977338000001,724.8014398999994,726.7979409,726.4159567999995,726.7979409,729.3362476000002,j,0.3715212999995856,None,0,image2,0,image1,image2,"['low', 'low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
172,0,172,j,0.3258679000000484,None,,,,,172,0,172,0,729.3766212,,,,,,,,,,,,,,,,,,,,,,,,,,,729.3716710999997,729.3766212,731.3246613000001,730.9914530999995,731.3246613000001,733.2439376000002,j,0.3258679000000484,None,10,image1,-1,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
173,0,173,f,0.4838122999999541,None,,,,,173,0,173,0,733.3740968000002,,,,,,,,,,,,,,,,,,,,,,,,,,,733.3698992,733.3740968000002,734.7126645999997,734.2224662999997,734.7126645999997,736.7986779000003,f,0.4838122999999541,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
174,0,174,f,0.34469050000006973,None,,,,,174,0,174,0,736.8417586999994,,,,,,,,,,,,,,,,,,,,,,,,,,,736.8361024999995,736.8417586999994,738.5187513000001,738.167136,738.5187513000001,741.3301255999995,f,0.34469050000006973,None,10,image1,-3,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
175,0,175,j,0.44549970000025496,None,,,,,175,0,175,0,741.3691575000003,,,,,,,,,,,,,,,,,,,,,,,,,,,741.3649255999999,741.3691575000003,742.6771646999996,742.2225496000001,742.6771646999996,745.4118350999997,j,0.44549970000025496,None,10,image1,-4,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
176,0,176,f,0.33957870000085677,None,,,,,176,0,176,0,745.4519859000002,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4473872999997,745.4519859000002,746.8096137000002,746.4642549,746.8096137000002,749.3700880999995,f,0.33957870000085677,None,10,image1,4,image2,image1,[],0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
177,0,177,f,0.31961019999926066,None,,,,,177,0,177,0,749.4093720999999,,,,,,,,,,,,,,,,,,,,,,,,,,,749.4051732999997,749.4093720999999,750.5008226,750.1700827999994,,752.4428618000002,f,0.31961019999926066,None,0,image1,3,image2,image1,['low'],0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
178,0,178,j,0.39576000000033673,None,,,,,178,0,178,0,752.5763215999996,,,,,,,,,,,,,,,,,,,,,,,,,,,752.5707141000003,752.5763215999996,754.4525702000001,754.0460187999997,754.4525702000001,757.2886678999994,j,0.39576000000033673,None,0,image2,2,image2,image1,"['low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
179,0,179,f,0.30673079999996844,None,,,,,179,0,179,0,757.3276243,,,,,,,,,,,,,,,,,,,,,,,,,,,757.3233598999996,757.3276243,759.3672400999994,759.0522068,759.3672400999994,761.1815194000001,f,0.30673079999996844,None,0,image1,1,image2,image1,"['low', 'high', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
180,0,180,j,0.4530710999997609,None,,,,,180,0,180,0,761.2194015999994,,,,,,,,,,,,,,,,,,,,,,,,,,,761.2161807000002,761.2194015999994,763.6889628999998,763.2252033999994,763.6889628999998,766.1038570999999,j,0.4530710999997609,None,10,image2,0,image2,image1,"['low', 'high', 'low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
