thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,image1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
55,0,55,j,0.30633010000019567,None,,,,,55,0,55,0,265.9511499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.94288860000233,265.9511499,268.09124789999987,267.75812550000046,270.53428740000163,j,0.30633010000019567,None,10,image1,8,image1,image2,['high'],0.7,0.3,268.09124789999987,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
56,0,56,j,0.369364800000767,None,,,,,56,0,56,0,270.64025120000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.63155760000154,270.64025120000224,272.1912809000023,271.7913103000028,274.7005793000026,j,0.369364800000767,None,10,image1,7,image1,image2,"['high', 'high']",0.7,0.3,272.1912809000023,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
57,0,57,j,0.3605662999980268,None,,,,,57,0,57,0,274.74704980000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.7389045000018,274.74704980000024,276.1914121000009,275.8079608000007,278.31949630000236,j,0.3605662999980268,None,0,image2,6,image1,image2,"['high', 'high', 'low']",0.7,0.3,276.1914121000009,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
58,0,58,j,0.4424131000014313,None,,,,,58,0,58,0,278.3748764000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.3665239000002,278.3748764000011,280.85800890000246,280.39129440000033,283.54291569999987,j,0.4424131000014313,None,10,image1,5,image1,image2,"['high', 'high', 'low', 'high']",0.7,0.3,280.85800890000246,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
59,0,59,j,0.3943431000006967,None,,,,,59,0,59,0,283.5975231000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.58897600000273,283.5975231000011,286.00814000000173,285.59144450000167,288.5732964000017,j,0.3943431000006967,None,10,image1,4,image1,image2,"['high', 'high', 'low', 'high', 'high']",0.7,0.3,286.00814000000173,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
60,0,60,f,0.38519730000189156,None,,,,,60,0,60,0,288.67767150000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.66937900000266,288.67767150000145,291.02475100000083,290.6079986000004,292.50493800000186,f,0.38519730000189156,None,0,image1,3,image1,image2,"['high', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,291.02475100000083,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
61,0,61,j,0.35426770000049146,None,,,,,61,0,61,0,292.55948200000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.55116720000296,292.55948200000057,294.158064700001,293.77473440000176,295.71660610000254,j,0.35426770000049146,None,0,image2,2,image1,image2,"['high', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,294.158064700001,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
62,0,62,f,0.41651400000046124,None,,,,,62,0,62,0,295.77168789999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.7631422000013,295.77168789999996,297.84134300000005,297.40814619999946,300.39349650000077,f,0.41651400000046124,None,10,image2,1,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,297.84134300000005,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
63,0,63,f,0.4185431999976572,None,,,,,63,0,63,0,300.4467222000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.43832250000196,300.4467222000021,302.2080473999995,301.75795030000154,304.3724392000004,f,0.4185431999976572,None,10,image2,0,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,302.2080473999995,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
64,0,64,f,0.3558886999999231,None,,,,,64,0,64,0,304.4276710000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.4191248999996,304.4276710000013,306.12477919999947,305.74157019999984,309.0640959000011,f,0.3558886999999231,None,0,image2,-1,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,306.12477919999947,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
65,0,65,j,0.37711679999847547,None,,,,,65,0,65,0,309.17251130000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1641157000013,309.17251130000295,310.2081340000004,309.80816530000084,312.26622580000185,j,0.37711679999847547,None,0,image1,-2,image1,image2,"['high', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
66,0,66,j,0.3951682000006258,None,,,,,66,0,66,0,312.32166300000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.31314040000143,312.32166300000245,314.39124380000067,313.9747462000014,316.60299450000093,j,0.3951682000006258,None,0,image1,-3,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,314.39124380000067,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
67,0,67,j,0.6987169999993057,None,,,,,67,0,67,0,316.64904770000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.64056139999957,316.64904770000066,318.87473110000064,318.1579072000022,321.79751650000253,j,0.6987169999993057,None,0,image2,-4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,318.87473110000064,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
68,0,68,f,0.4125086000021838,None,,,,,68,0,68,0,321.85225960000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.84397140000146,321.85225960000025,323.5581396000016,323.12477670000226,326.44118570000137,f,0.4125086000021838,None,0,image1,-5,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,323.5581396000016,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
69,0,69,f,0.9724218999981531,None,,,,,69,0,69,0,326.5416202000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.53330690000075,326.5416202000015,328.34139340000183,327.34131550000166,330.92325950000304,f,0.9724218999981531,None,0,image2,-6,image1,image2,"['low', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,328.34139340000183,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
70,0,70,f,0.6689031999994768,None,,,,,70,0,70,0,330.97569900000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9671632999998,330.97569900000235,333.6081473000013,332.9081933000016,335.3968316999999,f,0.6689031999994768,None,10,image1,-7,image1,image2,"['high', 'high', 'low', 'high', 'low', 'high']",0.7,0.3,333.6081473000013,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
71,0,71,f,0.41466919999948004,None,,,,,71,0,71,0,335.4506669000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.44234920000235,335.4506669000002,337.09143810000023,336.65795810000054,338.6380530999995,f,0.41466919999948004,None,0,image1,-8,image1,image2,"['high', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,337.09143810000023,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
72,0,72,j,0.6201072000003478,None,,,,,72,0,72,0,338.6925760000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6840246000029,338.6925760000013,341.37478460000057,340.72491730000183,343.81202420000045,j,0.6201072000003478,None,0,image1,-9,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,341.37478460000057,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
73,0,73,j,0.337620500002231,None,,,,,73,0,73,0,343.8669402000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.8584953999998,343.8669402000014,345.75814510000055,345.391515000003,347.6377828000004,j,0.337620500002231,None,10,image1,8,image2,image1,[],0.3,0.7,345.75814510000055,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
74,0,74,f,0.6379656999997678,None,,,,,74,0,74,0,347.74366050000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.73499730000185,347.74366050000026,348.9581061000026,348.29146460000266,350.91557079999984,f,0.6379656999997678,None,0,image1,7,image2,image1,['low'],0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
75,0,75,f,0.4846863000020676,None,,,,,75,0,75,0,350.9682849000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.9599140999999,350.9682849000019,353.22477290000097,352.70816240000204,355.69880380000177,f,0.4846863000020676,None,0,image1,6,image2,image1,"['low', 'low']",0.3,0.7,353.22477290000097,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
76,0,76,f,0.7537668000004487,None,,,,,76,0,76,0,355.752308500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.7439123000004,355.752308500003,357.37470640000174,356.5915612000026,360.21427400000175,f,0.7537668000004487,None,10,image2,5,image2,image1,"['low', 'low', 'high']",0.3,0.7,357.37470640000174,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
77,0,77,f,0.38147810000009486,None,,,,,77,0,77,0,360.2650156000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2566767000026,360.2650156000018,361.6914273000002,361.2913425000006,363.84457490000204,f,0.38147810000009486,None,10,image2,4,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,361.6914273000002,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
78,0,78,j,0.597343199999159,None,,,,,78,0,78,0,363.95129290000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9432814000029,363.95129290000114,366.52482990000135,365.9082073000027,368.2486820000013,j,0.597343199999159,None,10,image2,3,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,366.52482990000135,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
79,0,79,f,0.3524262999999337,None,,,,,79,0,79,0,368.3031725000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2947335000026,368.3031725000001,369.99144069999966,369.60819990000164,372.3339487000012,f,0.3524262999999337,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,369.99144069999966,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
80,0,80,j,0.4086472999988473,None,,,,,80,0,80,0,372.38810790000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.37984979999965,372.38810790000207,374.45815109999967,374.0249017000024,376.1673609000027,j,0.4086472999988473,None,10,image2,1,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,374.45815109999967,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
81,0,81,f,0.5701802000003227,None,,,,,81,0,81,0,376.2208576000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.2122569000021,376.2208576000012,377.55817000000025,376.95825400000103,380.3452801000021,f,0.5701802000003227,None,10,image2,5,image1,image2,['low'],0.7,0.3,377.55817000000025,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
82,0,82,f,0.37333569999827887,None,,,,,82,0,82,0,380.3970999000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.38874040000155,380.3970999000012,382.2915462000019,381.8916446000003,383.82850710000275,f,0.37333569999827887,None,0,image2,4,image1,image2,"['low', 'low']",0.7,0.3,382.2915462000019,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
83,0,83,f,0.4118594999999914,None,,,,,83,0,83,0,383.9320946000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.92387489999965,383.9320946000007,385.77465780000057,385.3415574999999,387.39343310000186,f,0.4118594999999914,None,10,image1,3,image1,image2,"['low', 'low', 'high']",0.7,0.3,385.77465780000057,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
84,0,84,f,0.38438330000280985,None,,,,,84,0,84,0,387.4446846999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.43641390000266,387.4446846999999,389.62488790000134,389.20811160000085,391.6526242,f,0.38438330000280985,None,10,image1,2,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,389.62488790000134,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
85,0,85,j,0.43890340000143624,None,,,,,85,0,85,0,391.70642880000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.69799129999956,391.70642880000014,393.94155200000023,393.4748135000009,396.7595281000031,j,0.43890340000143624,None,0,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,393.94155200000023,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
86,0,86,j,0.3690327999975125,None,,,,,86,0,86,0,396.8120147000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.8036377000026,396.8120147000009,398.79149020000114,398.3915257000008,400.34113360000265,j,0.3690327999975125,None,0,image2,0,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,398.79149020000114,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
87,0,87,j,0.5851130000010016,None,,,,,87,0,87,0,400.4422583000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.43377180000243,400.4422583000014,401.60810910000146,400.99148680000144,403.4003664000011,j,0.5851130000010016,None,10,image2,-1,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
88,0,88,j,0.4600903999998991,None,,,,,88,0,88,0,403.45504410000285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.4467323000026,403.45504410000285,404.8249183000007,404.3414862000027,407.2155813999998,j,0.4600903999998991,None,0,image2,-2,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,404.8249183000007,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
89,0,89,j,0.7189250000010361,None,,,,,89,0,89,0,407.2684079000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.26012679999985,407.2684079000028,408.59149740000066,407.84147740000117,411.54308810000293,j,0.7189250000010361,None,10,image1,-3,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,408.59149740000066,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
90,0,90,f,0.516277300001093,None,,,,,90,0,90,0,411.5956879000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5872737999998,411.5956879000005,413.4582248000006,412.9248877000027,416.15315270000065,f,0.516277300001093,None,10,image1,-4,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,413.4582248000006,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
91,0,91,j,0.4651949999970384,None,,,,,91,0,91,0,416.2047158000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.19627030000265,416.2047158000023,418.07486040000003,417.59138750000056,420.5797136000001,j,0.4651949999970384,None,0,image1,-5,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,418.07486040000003,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
92,0,92,j,0.5995129000002635,None,,,,,92,0,92,0,420.6793963000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.6716148000014,420.6793963000018,422.2583018000005,421.6415608000025,424.43473860000086,j,0.5995129000002635,None,0,image2,-6,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,422.2583018000005,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
93,0,93,f,0.7586704999994254,None,,,,,93,0,93,0,424.4877149000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.47935700000016,424.4877149000022,426.05817469999965,425.2745759000027,428.63075820000086,f,0.7586704999994254,None,10,image2,-7,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,426.05817469999965,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
94,0,94,f,0.3679982000030577,None,,,,,94,0,94,0,428.6845175000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6763009000024,428.6845175000017,430.6248572000004,430.22486670000217,433.54171700000006,f,0.3679982000030577,None,0,image2,-8,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,430.6248572000004,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
95,0,95,f,0.5914570999993884,None,,,,,95,0,95,0,433.58919120000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.5804887000013,433.58919120000064,435.27495550000094,434.65829640000084,436.78119230000084,f,0.5914570999993884,None,10,image1,-9,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,435.27495550000094,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
96,0,96,j,0.4021619000013743,None,,,,,96,0,96,0,436.8866205000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.8784448000006,436.8866205000013,438.99157990000094,438.5581865000022,440.7473131000006,j,0.4021619000013743,None,10,image1,-10,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,438.99157990000094,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
97,0,97,j,0.49833550000039395,None,,,,,97,0,97,0,440.80202980000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.79381510000167,440.80202980000104,443.0915239999995,442.57492880000063,445.9999647000004,j,0.49833550000039395,None,10,image1,-11,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,443.0915239999995,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
98,0,98,j,0.33635510000021895,None,,,,,98,0,98,0,446.0534695000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.04514650000056,446.0534695000024,447.9915746000006,447.6248465000026,450.41015870000047,j,0.33635510000021895,None,0,image1,-12,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,447.9915746000006,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
99,0,99,j,0.39105109999945853,None,,,,,99,0,99,0,450.4642135000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.45535890000247,450.4642135000031,452.8914259000012,452.47482180000225,454.7118036000029,j,0.39105109999945853,None,10,image1,5,image2,image1,[],0.3,0.7,452.8914259000012,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
100,0,100,j,0.5632768000032229,None,,,,,100,0,100,0,454.7643263000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.75601350000215,454.7643263000027,456.5415553000021,455.9581926000028,458.17330180000135,j,0.5632768000032229,None,10,image2,4,image2,image1,['high'],0.3,0.7,456.5415553000021,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
101,0,101,j,1.197910499999125,None,,,,,101,0,101,0,458.22003760000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.21144520000234,458.22003760000007,461.3081122000003,460.0916647000013,463.74139300000024,j,1.197910499999125,None,0,image1,3,image2,image1,"['high', 'low']",0.3,0.7,461.3081122000003,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
102,0,102,f,0.5293337000002794,None,,,,,102,0,102,0,463.79241320000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.783896500001,463.79241320000074,465.7414398000001,465.19163540000227,468.66457889999947,f,0.5293337000002794,None,10,image2,2,image2,image1,"['high', 'low', 'high']",0.3,0.7,465.7414398000001,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
103,0,103,f,0.4333434000000125,None,,,,,103,0,103,0,468.7181331000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.70966130000306,468.7181331000029,469.84136520000175,469.39156600000206,471.51987440000084,f,0.4333434000000125,None,10,image2,1,image2,image1,"['high', 'low', 'high', 'high']",0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
104,0,104,j,0.6403446000003896,None,,,,,104,0,104,0,471.5714533999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.56321650000245,471.5714533999999,474.0915569000026,473.424860500003,477.05170400000134,j,0.6403446000003896,None,10,image2,0,image2,image1,"['high', 'low', 'high', 'high', 'high']",0.3,0.7,474.0915569000026,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
105,0,105,j,0.37578639999992447,None,,,,,105,0,105,0,477.16135470000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.152582900002,477.16135470000154,479.441646700001,479.0415653000018,481.3599135000004,j,0.37578639999992447,None,10,image2,6,image1,image2,[],0.7,0.3,479.441646700001,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
106,0,106,j,0.4994417000016256,None,,,,,106,0,106,0,481.41173990000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.403183800001,481.41173990000243,483.6583118000017,483.1416535000026,485.31596830000126,j,0.4994417000016256,None,10,image2,5,image1,image2,['low'],0.7,0.3,483.6583118000017,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
107,0,107,j,0.3618447000008018,None,,,,,107,0,107,0,485.36833280000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.3599658000021,485.36833280000064,486.77478379999957,486.3914308000021,488.74339220000184,j,0.3618447000008018,None,0,image2,4,image1,image2,"['low', 'low']",0.7,0.3,486.77478379999957,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
