thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
112,0,112,j,0.4974155999998402,None,,,,,112,0,112,0,490.4700591999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.4630525,490.4700591999999,491.55081199999995,491.03399109999987,,494.0412068999999,j,0.4974155999998402,None,10,image1,8,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
113,0,113,j,0.6020809999999983,None,,,,,113,0,113,0,494.09411780000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0868573999999,494.09411780000005,496.4339063,495.8005691999999,496.4339063,499.2870074,j,0.6020809999999983,None,0,image2,7,image1,image2,"['high', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
114,0,114,f,0.7045149000000492,None,,,,,114,0,114,0,499.39072179999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.38364,499.39072179999994,501.60061300000007,500.8673234999999,501.60061300000007,504.13146170000005,f,0.7045149000000492,None,0,image2,6,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
115,0,115,j,0.38517240000010133,None,,,,,115,0,115,0,504.17592220000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.16887129999986,504.17592220000006,505.85068750000005,505.43402420000007,505.85068750000005,508.8169189,j,0.38517240000010133,None,0,image2,5,image1,image2,"['high', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
116,0,116,j,0.40470959999993283,None,,,,,116,0,116,0,508.86940789999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.8623327,508.86940789999994,510.6006301,510.1673599999999,510.6006301,513.5046227999999,j,0.40470959999993283,None,10,image1,4,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
117,0,117,f,0.5204936000000089,None,,,,,117,0,117,0,513.5547990999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5476532,513.5547990999999,515.8007468000001,515.2504850999999,515.8007468000001,517.8975032000001,f,0.5204936000000089,None,10,image1,3,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
118,0,118,j,0.351401899999928,None,,,,,118,0,118,0,517.9400298,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9326954999999,517.9400298,519.2507338999999,518.8672909,519.2507338999999,521.5190531000001,j,0.351401899999928,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
119,0,119,j,0.39565990000005513,None,,,,,119,0,119,0,521.6258874,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.6188027999999,521.6258874,523.0173149,522.6007018,523.0173149,525.2835837999999,j,0.39565990000005513,None,10,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
120,0,120,f,0.5198688000000402,None,,,,,120,0,120,0,525.3335431,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.326354,525.3335431,527.017302,526.4673527,527.017302,529.2707696,f,0.5198688000000402,None,10,image1,5,image2,image1,[],0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
121,0,121,f,0.531778900000063,None,,,,,121,0,121,0,529.3211122999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3139977999999,529.3211122999999,530.7174413,530.1673794999999,530.7174413,532.6313421,f,0.531778900000063,None,0,image1,4,image2,image1,['low'],0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
122,0,122,f,0.8332172000000355,None,,,,,122,0,122,0,532.6757017,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.6683825999999,532.6757017,535.0840447999999,534.2340158,535.0840447999999,537.8881331999999,f,0.8332172000000355,None,0,image1,3,image2,image1,"['low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
123,0,123,f,0.728170000000091,None,,,,,123,0,123,0,537.9872258,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.9801422999999,537.9872258,540.2174499,539.4673539999999,540.2174499,542.3732614,f,0.728170000000091,None,0,image1,2,image2,image1,"['low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
124,0,124,f,0.5161593000000266,None,,,,,124,0,124,0,542.4243517,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4172386999999,542.4243517,544.7006114000001,544.1673036,544.7006114000001,546.2669793999999,f,0.5161593000000266,None,10,image2,1,image2,image1,"['low', 'low', 'low', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
125,0,125,j,0.46987269999999626,None,,,,,125,0,125,0,546.3180894,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.3108382999999,546.3180894,548.000618,547.5007221999999,548.000618,549.8539857999999,j,0.46987269999999626,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
126,0,126,j,0.3684975999999551,None,,,,,126,0,126,0,549.9040573,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.8968748,549.9040573,551.4506116,551.0507660999999,551.4506116,553.0169286999999,j,0.3684975999999551,None,0,image2,-1,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
127,0,127,j,0.4562545000001137,None,,,,,127,0,127,0,553.061173,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0540411,553.061173,555.567323,555.0839859,555.567323,557.3698018,j,0.4562545000001137,None,0,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
128,0,128,j,0.3607518999999684,None,,,,,128,0,128,0,557.4736264999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4664780999999,557.4736264999999,559.0507723999999,558.6673863999999,559.0507723999999,561.298532,j,0.3607518999999684,None,0,image1,-3,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
129,0,129,f,0.6410522999999557,None,,,,,129,0,129,0,561.3430839999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3359556,561.3430839999999,562.9007196999999,562.2340314999999,562.9007196999999,564.5486490000001,f,0.6410522999999557,None,0,image1,-4,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
130,0,130,f,0.41049839999982396,None,,,,,130,0,130,0,564.5930088,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.5857424000001,564.5930088,566.0341199,565.6007391,566.0341199,568.5707838999999,f,0.41049839999982396,None,10,image1,-5,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
131,0,131,f,0.6972020000000612,None,,,,,131,0,131,0,568.6145139999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.6074375999999,568.6145139999999,571.1507623,570.4341033999999,571.1507623,573.0230257000001,f,0.6972020000000612,None,0,image1,-6,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
132,0,132,j,0.6349135999998907,None,,,,,132,0,132,0,573.1320891999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.1247295999999,573.1320891999999,575.4674195,574.8006303,575.4674195,577.3600277,j,0.6349135999998907,None,10,image2,-7,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
133,0,133,f,0.9972702000000027,None,,,,,133,0,133,0,577.4111209,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.4039958000001,577.4111209,579.7507352,578.7339356,579.7507352,582.1582524,f,0.9972702000000027,None,0,image2,-8,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
134,0,134,j,0.4028696000000309,None,,,,,134,0,134,0,582.210621,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.203653,582.210621,583.2173146999999,582.7839776999999,,586.0979609999999,j,0.4028696000000309,None,10,image1,-9,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
135,0,135,j,0.6570615999999063,None,,,,,135,0,135,0,586.1426371,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1355429,586.1426371,588.3340632,587.6507027999999,588.3340632,590.8980770000001,j,0.6570615999999063,None,0,image1,-10,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
136,0,136,f,0.5989885000001323,None,,,,,136,0,136,0,590.9423916000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.9353366,590.9423916000001,592.1174472999999,591.5006874000001,,593.8434116999999,f,0.5989885000001323,None,0,image1,-11,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
137,0,137,f,0.5460320000001957,None,,,,,137,0,137,0,593.9466794,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.9392808999999,593.9466794,596.3674163999999,595.8006934,596.3674163999999,599.0570496,f,0.5460320000001957,None,10,image2,-12,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
138,0,138,j,0.5910957000000963,None,,,,,138,0,138,0,599.1014442000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0942479999999,599.1014442000001,601.2841687,600.6674326,601.2841687,602.9646995999999,j,0.5910957000000963,None,10,image2,-13,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
139,0,139,f,0.3627882000000682,None,,,,,139,0,139,0,603.0086214,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0015103000001,603.0086214,604.2007942999999,603.8174286999999,,606.5122695,f,0.3627882000000682,None,10,image2,-14,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
140,0,140,f,0.4264772000001358,None,,,,,140,0,140,0,606.5636480000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5562187999999,606.5636480000001,608.2673758999999,607.8174137999999,608.2673758999999,610.1840801999999,f,0.4264772000001358,None,10,image2,-15,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
141,0,141,j,0.41967609999983324,None,,,,,141,0,141,0,610.2918359999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.2848764999999,610.2918359999999,612.0174678999999,611.5674457999999,612.0174678999999,613.7848333,j,0.41967609999983324,None,10,image2,6,image1,image2,[],0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
142,0,142,j,0.38650840000013886,None,,,,,142,0,142,0,613.8343298,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.8270699,613.8343298,614.8173870999999,614.4007752999999,,616.6899212999999,j,0.38650840000013886,None,0,image2,5,image1,image2,['low'],0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
143,0,143,j,0.3753360000000612,None,,,,,143,0,143,0,616.7372539,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.7302093000001,616.7372539,617.9007492999999,617.5007957999999,,620.7218793,j,0.3753360000000612,None,10,image2,4,image1,image2,"['low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
144,0,144,j,0.37175249999995685,None,,,,,144,0,144,0,620.7715019,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.764441,620.7715019,623.2007189999999,622.8007943,623.2007189999999,625.9767325999999,j,0.37175249999995685,None,0,image2,3,image1,image2,"['low', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
145,0,145,f,1.0193504999999732,None,,,,,145,0,145,0,626.0272977,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0201807999999,626.0272977,629.0341477,627.9841569999999,629.0341477,631.3606161999999,f,1.0193504999999732,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
146,0,146,f,0.39576899999997295,None,,,,,146,0,146,0,631.4623096999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.4551328999999,631.4623096999999,633.567513,633.1507904,633.567513,635.054106,f,0.39576899999997295,None,10,image1,1,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
147,0,147,j,0.5194328000000041,None,,,,,147,0,147,0,635.1053172,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0983197999999,635.1053172,636.4171354,635.8674521,636.4171354,638.2426128,j,0.5194328000000041,None,10,image1,0,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
148,0,148,j,0.3720513000000665,None,,,,,148,0,148,0,638.2937723,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.2865491999999,638.2937723,639.5673477,639.1674332,639.5673477,641.1384538,j,0.3720513000000665,None,0,image1,-1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
149,0,149,j,0.3860706000000391,None,,,,,149,0,149,0,641.1869436,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.1799288,641.1869436,642.6340734999999,642.2172866999999,642.6340734999999,645.3914692999999,j,0.3860706000000391,None,10,image2,-2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
150,0,150,f,0.3511720999999852,None,,,,,150,0,150,0,645.5007739,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.4938050000001,645.5007739,646.8843147,646.5006877999999,646.8843147,649.0316558,f,0.3511720999999852,None,0,image2,-3,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
151,0,151,f,0.3802112999999281,None,,,,,151,0,151,0,649.0759842,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0687939,649.0759842,651.3508168999999,650.9507960999999,651.3508168999999,653.9465061999999,f,0.3802112999999281,None,0,image1,-4,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
152,0,152,f,0.4097189999999955,None,,,,,152,0,152,0,653.9958787,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.98867,653.9958787,656.0508419999999,655.6173899,656.0508419999999,658.6085423,f,0.4097189999999955,None,0,image2,-5,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
153,0,153,j,0.588745599999811,None,,,,,153,0,153,0,658.6585044999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6514276,658.6585044999999,660.5674119999999,659.9508134999999,660.5674119999999,663.4502614,j,0.588745599999811,None,10,image1,-6,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
154,0,154,j,0.4090521999999055,None,,,,,154,0,154,0,663.5012039000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.4939503999999,663.5012039000001,665.2508375,664.8174902000001,665.2508375,668.0628850999999,j,0.4090521999999055,None,10,image1,-7,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
155,0,155,j,0.4331531000000268,None,,,,,155,0,155,0,668.1711006999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.1640003999998,668.1711006999999,670.4674619,670.0173872999999,670.4674619,672.4127996,j,0.4331531000000268,None,0,image1,-8,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
156,0,156,j,0.6024300999999923,None,,,,,156,0,156,0,672.4638402,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4565998999999,672.4638402,674.8174188999999,674.1840872,674.8174188999999,677.0130626999999,j,0.6024300999999923,None,0,image2,-9,image1,image2,"['high', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
157,0,157,f,0.29229899999995723,None,,,,,157,0,157,0,677.0566833999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0497393999999,677.0566833999999,678.9006818999999,678.5841929999999,678.9006818999999,681.5560195999999,f,0.29229899999995723,None,0,image2,-10,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
158,0,158,f,0.3366283000000294,None,,,,,158,0,158,0,681.6056025,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.5985535,681.6056025,682.6173815,682.2508158,,684.8218319999999,f,0.3366283000000294,None,10,image1,-11,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
159,0,159,j,0.9298670999999104,None,,,,,159,0,159,0,684.8727778,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.8657731000001,684.8727778,687.767392,686.8175185999999,687.767392,690.4337564,j,0.9298670999999104,None,10,image1,-12,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
160,0,160,f,0.38876460000005864,None,,,,,160,0,160,0,690.5401159,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.5331985,690.5401159,692.1674785999999,691.7508496999999,692.1674785999999,693.9470274999999,f,0.38876460000005864,None,10,image1,-13,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
161,0,161,f,0.34422489999997197,None,,,,,161,0,161,0,693.9980109999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.9908058999999,693.9980109999999,696.0175632999999,695.6509020999999,696.0175632999999,698.9505884999999,f,0.34422489999997197,None,0,image1,-14,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
162,0,162,f,0.5731812999999875,None,,,,,162,0,162,0,698.9998836,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.9925039,698.9998836,700.1508025,699.5507654,,702.9035572,f,0.5731812999999875,None,0,image2,-15,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
163,0,163,f,0.5459522000001016,None,,,,,163,0,163,0,702.9464212999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.9390633999999,702.9464212999999,704.4008521999999,703.8343901000001,704.4008521999999,707.2564617,f,0.5459522000001016,None,10,image1,10,image2,image1,[],0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
164,0,164,f,0.37954519999993863,None,,,,,164,0,164,0,707.3669347,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.3599138,707.3669347,708.3676567999998,707.9674367999999,,711.1413617999999,f,0.37954519999993863,None,0,image1,9,image2,image1,['low'],0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
165,0,165,j,0.48049809999997706,None,,,,,165,0,165,0,711.1927029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.1853681999999,711.1927029999999,712.750877,712.2507759,712.750877,714.9837362000001,j,0.48049809999997706,None,10,image1,8,image2,image1,"['low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
166,0,166,j,0.3719843999999739,None,,,,,166,0,166,0,715.0350381999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.0276515999999,715.0350381999999,715.9841220000001,715.5841218999999,,717.6420172999999,j,0.3719843999999739,None,10,image1,7,image2,image1,"['low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
167,0,167,j,0.3556743000001461,None,,,,,167,0,167,0,717.693563,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.6865685999999,717.693563,719.7509453999999,719.3675019,719.7509453999999,721.4840806,j,0.3556743000001461,None,0,image1,6,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
168,0,168,j,0.40399600000000646,None,,,,,168,0,168,0,721.5284882999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.5212663,721.5284882999999,722.6008924,722.1673957999999,,724.8509839999999,j,0.40399600000000646,None,10,image1,5,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
169,0,169,f,0.40896410000004835,None,,,,,169,0,169,0,724.960873,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.9536352,724.960873,726.0844626,725.6507549999999,,728.4672060999999,f,0.40896410000004835,None,10,image1,4,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
170,0,170,j,0.3485399999999572,None,,,,,170,0,170,0,728.5114311,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.5042778,728.5114311,729.7008088999999,729.3341390999999,,732.2670433000001,j,0.3485399999999572,None,0,image1,3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
171,0,171,j,0.3129774000001362,None,,,,,171,0,171,0,732.3171219000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.3099990000001,732.3171219000001,734.1840677999999,733.8508777,734.1840677999999,736.7853315,j,0.3129774000001362,None,0,image1,2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
